state,age_group,dose,metric,value
W.P. Kuala Lumpur,adult,booster1,perc,95.53524863308421
W.P. Kuala Lumpur,adult,booster2,perc,6.873192274094923
W.P. Kuala Lumpur,adult,dose1,perc,120.45656604872367
W.P. Kuala Lumpur,adult,dose2,perc,119.1862887832023
W.P. Kuala Lumpur,child,booster1,perc,0.20746285331247907
W.P. Kuala Lumpur,child,booster2,perc,0.0011171936096525527
W.P. Kuala Lumpur,child,dose1,perc,58.041447882918106
W.P. Kuala Lumpur,child,dose2,perc,50.41626633895654
W.P. Kuala Lumpur,elderly,booster1,perc,94.57564040599323
W.P. Kuala Lumpur,elderly,booster2,perc,12.821411309811504
W.P. Kuala Lumpur,elderly,dose1,perc,108.4456259062349
W.P. Kuala Lumpur,elderly,dose2,perc,107.74855002416626
W.P. Kuala Lumpur,total,booster1,perc,70.44338188125164
W.P. Kuala Lumpur,total,booster2,perc,5.049965549193376
W.P. Kuala Lumpur,total,dose1,perc,103.1406424481456
W.P. Kuala Lumpur,total,dose2,perc,101.19765259331417
W.P. Labuan,0_4,booster1,perc,0.0
W.P. Labuan,0_4,booster2,perc,0.0
W.P. Labuan,0_4,dose1,perc,0.0
W.P. Labuan,0_4,dose2,perc,0.0
W.P. Labuan,12_17,booster1,perc,7.475728155339806
W.P. Labuan,12_17,booster2,perc,0.03883495145631068
W.P. Labuan,12_17,dose1,perc,94.1747572815534
W.P. Labuan,12_17,dose2,perc,92.04854368932038
W.P. Labuan,18_29,booster1,perc,78.98989898989899
W.P. Labuan,18_29,booster2,perc,1.277777777777778
W.P. Labuan,18_29,dose1,perc,120.2020202020202
W.P. Labuan,18_29,dose2,perc,115.23232323232324
W.P. Labuan,30_39,booster1,perc,68.41836734693878
W.P. Labuan,30_39,booster2,perc,1.6428571428571428
W.P. Labuan,30_39,dose1,perc,102.0561224489796
W.P. Labuan,30_39,dose2,perc,99.27551020408163
W.P. Labuan,40_49,booster1,perc,69.20472440944881
W.P. Labuan,40_49,booster2,perc,1.2992125984251968
W.P. Labuan,40_49,dose1,perc,97.13385826771653
W.P. Labuan,40_49,dose2,perc,94.67716535433071
W.P. Labuan,50_59,booster1,perc,70.39772727272727
W.P. Labuan,50_59,booster2,perc,1.5
W.P. Labuan,50_59,dose1,perc,102.42045454545455
W.P. Labuan,50_59,dose2,perc,99.9659090909091
W.P. Labuan,5_11,booster1,perc,0.10256410256410256
W.P. Labuan,5_11,booster2,perc,0.0
W.P. Labuan,5_11,dose1,perc,55.5982905982906
W.P. Labuan,5_11,dose2,perc,44.05128205128205
W.P. Labuan,60_69,booster1,perc,67.03636363636363
W.P. Labuan,60_69,booster2,perc,1.8727272727272728
W.P. Labuan,60_69,dose1,perc,89.23636363636363
W.P. Labuan,60_69,dose2,perc,87.65454545454546
W.P. Labuan,70_79,booster1,perc,58.25
W.P. Labuan,70_79,booster2,perc,2.0500000000000003
W.P. Labuan,70_79,dose1,perc,80.60000000000001
W.P. Labuan,70_79,dose2,perc,79.25
W.P. Labuan,80_above,booster1,perc,28.499999999999996
W.P. Labuan,80_above,booster2,perc,0.8999999999999999
W.P. Labuan,80_above,dose1,perc,46.2
W.P. Labuan,80_above,dose2,perc,44.9
W.P. Labuan,adolescent,booster1,perc,7.475728155339806
W.P. Labuan,adolescent,booster2,perc,0.03883495145631068
W.P. Labuan,adolescent,dose1,perc,94.1747572815534
W.P. Labuan,adolescent,dose2,perc,92.04854368932038
W.P. Labuan,adult,booster1,perc,71.21325648414985
W.P. Labuan,adult,booster2,perc,1.4855907780979827
W.P. Labuan,adult,dose1,perc,105.85446685878964
W.P. Labuan,adult,dose2,perc,101.90345821325649
W.P. Labuan,child,booster1,perc,0.10256410256410256
W.P. Labuan,child,booster2,perc,0.0
W.P. Labuan,child,dose1,perc,55.5982905982906
W.P. Labuan,child,dose2,perc,44.05128205128205
W.P. Labuan,elderly,booster1,perc,60.435294117647054
W.P. Labuan,elderly,booster2,perc,1.7999999999999998
W.P. Labuan,elderly,dose1,perc,82.14117647058823
W.P. Labuan,elderly,dose2,perc,80.64705882352942
W.P. Labuan,total,booster1,perc,50.153846153846146
W.P. Labuan,total,booster2,perc,1.033966033966034
W.P. Labuan,total,dose1,perc,89.57842157842157
W.P. Labuan,total,dose2,perc,85.27072927072928
W.P. Putrajaya,0_4,booster1,perc,0.0
W.P. Putrajaya,0_4,booster2,perc,0.0
W.P. Putrajaya,0_4,dose1,perc,0.0
W.P. Putrajaya,0_4,dose2,perc,0.0
W.P. Putrajaya,12_17,booster1,perc,3.0776077885952713
W.P. Putrajaya,12_17,booster2,perc,0.02767732962447844
W.P. Putrajaya,12_17,dose1,perc,99.61891515994436
W.P. Putrajaya,12_17,dose2,perc,97.28539638386648
W.P. Putrajaya,18_29,booster1,perc,98.81835655934647
W.P. Putrajaya,18_29,booster2,perc,4.411340701585776
W.P. Putrajaya,18_29,dose1,perc,133.44990389235946
W.P. Putrajaya,18_29,dose2,perc,131.97158817876021
W.P. Putrajaya,30_39,booster1,perc,90.23652319264521
W.P. Putrajaya,30_39,booster2,perc,5.750999940302071
W.P. Putrajaya,30_39,dose1,perc,116.01032774162736
W.P. Putrajaya,30_39,dose2,perc,115.03325174616441
W.P. Putrajaya,40_49,booster1,perc,95.81324077209618
W.P. Putrajaya,40_49,booster2,perc,6.3823230612936
W.P. Putrajaya,40_49,dose1,perc,116.15348797832712
W.P. Putrajaya,40_49,dose2,perc,115.23196749068742
W.P. Putrajaya,50_59,booster1,perc,90.40487336454207
W.P. Putrajaya,50_59,booster2,perc,7.513503781058696
W.P. Putrajaya,50_59,dose1,perc,105.18833273316528
W.P. Putrajaya,50_59,dose2,perc,104.39395030608571
W.P. Putrajaya,5_11,booster1,perc,0.20746285331247907
W.P. Putrajaya,5_11,booster2,perc,0.0011171936096525527
W.P. Putrajaya,5_11,dose1,perc,58.041447882918106
W.P. Putrajaya,5_11,dose2,perc,50.41626633895654
W.P. Putrajaya,60_69,booster1,perc,96.0552977571539
W.P. Putrajaya,60_69,booster2,perc,11.868716163959784
W.P. Putrajaya,60_69,dose1,perc,109.4437354988399
W.P. Putrajaya,60_69,dose2,perc,108.8321732405259
W.P. Putrajaya,70_79,booster1,perc,90.81325552313464
W.P. Putrajaya,70_79,booster2,perc,14.144643601500626
W.P. Putrajaya,70_79,dose1,perc,103.58232596915383
W.P. Putrajaya,70_79,dose2,perc,102.93955814922884
W.P. Putrajaya,80_above,booster1,perc,96.52340425531915
W.P. Putrajaya,80_above,booster2,perc,15.307801418439718
W.P. Putrajaya,80_above,dose1,perc,117.67234042553191
W.P. Putrajaya,80_above,dose2,perc,116.16312056737587
W.P. Putrajaya,adolescent,booster1,perc,3.0776077885952713
W.P. Putrajaya,adolescent,booster2,perc,0.02767732962447844
W.P. Putrajaya,adolescent,dose1,perc,99.61891515994436
W.P. Putrajaya,adolescent,dose2,perc,97.28539638386648
W.P. Putrajaya,adult,booster1,perc,95.53524863308421
W.P. Putrajaya,adult,booster2,perc,6.873192274094923
W.P. Putrajaya,adult,dose1,perc,120.45656604872367
W.P. Putrajaya,adult,dose2,perc,119.1862887832023
W.P. Putrajaya,child,booster1,perc,0.20746285331247907
W.P. Putrajaya,child,booster2,perc,0.0011171936096525527
W.P. Putrajaya,child,dose1,perc,58.041447882918106
W.P. Putrajaya,child,dose2,perc,50.41626633895654
W.P. Putrajaya,elderly,booster1,perc,94.57564040599323
W.P. Putrajaya,elderly,booster2,perc,12.821411309811504
W.P. Putrajaya,elderly,dose1,perc,108.4456259062349
W.P. Putrajaya,elderly,dose2,perc,107.74855002416626
W.P. Putrajaya,total,booster1,perc,70.44338188125164
W.P. Putrajaya,total,booster2,perc,5.049965549193376
W.P. Putrajaya,total,dose1,perc,103.1406424481456
W.P. Putrajaya,total,dose2,perc,101.19765259331417
