date,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul,cumul_partial_adol,cumul_full_adol,cumul_booster_adol,cumul_booster2_adol,cumul_partial_child,cumul_full_child,cumul_booster_child,cumul_booster2_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4,pending1,pending2,pending3,pending4
2021-06-22,199261,61095,0,0,260356,376,17,0,0,1,0,0,0,4686657,1750880,0,0,6437525,3142,452,0,0,118,90,0,0,48475,30749,0,0,127134,30333,0,0,23587,8,0,0,0,0,0,0,0,0,0,65,5,0,0
2021-06-23,185427,80211,0,0,265638,291,20,0,0,1,0,0,0,4872084,1831091,0,0,6703163,3433,472,0,0,119,90,0,0,38739,35331,0,0,123440,44866,0,0,22993,1,0,0,0,0,0,0,0,0,0,255,13,0,0
2021-06-24,183059,94869,0,0,277928,249,35,0,0,0,1,0,0,5055143,1925960,0,0,6981091,3682,507,0,0,119,91,0,0,32835,37771,0,0,127102,57036,0,0,23047,7,0,0,0,0,0,0,0,0,0,75,55,0,0
2021-06-25,154864,68329,0,0,223193,238,24,0,0,0,1,0,0,5210007,1994289,0,0,7204284,3920,531,0,0,119,92,0,0,28763,26463,0,0,104128,41852,0,0,21949,4,0,0,0,0,0,0,0,0,0,24,10,0,0
2021-06-26,142755,56417,0,0,199172,319,16,0,0,1,0,0,0,5352763,2050706,0,0,7403456,4239,547,0,0,120,92,0,0,34097,34420,0,0,90038,21976,0,0,18342,0,0,0,0,0,0,0,1,0,0,278,20,0,0
2021-06-27,111792,66253,0,0,178045,194,24,0,0,0,0,0,0,5464555,2116959,0,0,7581501,4433,571,0,0,120,92,0,0,22574,38410,0,0,72677,27833,0,0,16473,1,0,0,0,0,0,0,0,0,0,68,9,0,0
2021-06-28,166579,43679,0,0,210258,282,36,0,0,1,2,0,0,5631134,2160638,0,0,7791759,4715,607,0,0,121,94,0,0,41689,11627,0,0,103886,32020,0,0,20845,4,0,0,0,0,0,0,0,0,0,159,28,0,0
2021-06-29,158915,85557,0,0,244472,254,32,0,0,4,1,0,0,5790049,2246195,0,0,8036231,4969,639,0,0,125,95,0,0,31153,49377,0,0,106650,36162,0,0,20991,3,0,0,0,0,0,0,0,0,0,121,15,0,0
2021-06-30,174052,96864,0,0,270916,259,42,0,0,0,0,0,0,5964101,2343059,0,0,8307147,5228,681,0,0,125,95,0,0,27947,58508,0,0,124726,38326,0,0,21304,8,0,0,0,0,0,0,0,0,0,75,22,0,0
2021-07-01,183748,86633,0,0,270381,258,38,0,0,5,0,0,0,6147850,2429692,0,0,8577528,5486,719,0,0,130,95,0,0,27364,47634,0,0,134961,38978,0,0,21406,14,0,0,0,0,0,0,1,0,0,17,6,0,0
2021-07-02,170239,70755,0,0,240994,355,43,0,0,1,0,0,0,6318089,2500447,0,0,8818522,5841,762,0,0,131,95,0,0,28248,30137,0,0,119905,40598,0,0,22008,17,0,0,0,0,0,0,0,0,0,78,3,0,0
2021-07-03,144810,79452,0,0,224262,244,57,0,0,1,0,0,0,6462899,2579899,0,0,9042784,6085,819,0,0,132,95,0,0,25950,38888,0,0,100186,40526,0,0,18624,7,0,0,0,0,0,0,0,0,0,50,31,0,0
2021-07-04,135087,80887,0,0,215974,171,57,0,0,0,0,0,0,6597986,2660786,0,0,9258758,6256,876,0,0,132,95,0,0,27187,42678,0,0,88914,38155,0,0,18937,6,0,0,0,0,0,0,0,0,0,49,48,0,0
2021-07-05,206617,121556,0,0,328173,310,84,0,0,2,0,0,0,6804603,2782342,0,0,9586931,6566,960,0,0,134,95,0,0,34642,54146,0,0,150242,66675,0,0,21654,700,0,0,0,0,0,0,0,0,0,79,35,0,0
2021-07-06,217130,139365,0,0,356495,273,89,0,0,3,1,0,0,7021733,2921707,0,0,9943426,6839,1049,0,0,137,96,0,0,38361,57552,0,0,156956,81675,0,0,21793,22,0,0,0,0,0,0,0,0,0,20,116,0,0
2021-07-07,218878,176670,0,0,395548,314,163,0,0,1,1,0,0,7240611,3098377,0,0,10338974,7153,1212,0,0,138,97,0,0,39859,63157,0,0,157427,108987,0,0,21559,4380,0,0,0,0,0,0,0,0,0,33,146,0,0
2021-07-08,230064,160708,0,0,390772,298,166,0,0,1,1,0,0,7470675,3259085,0,0,10729746,7451,1378,0,0,139,98,0,0,40564,58878,0,0,167831,98388,0,0,21622,3360,0,0,0,0,0,0,0,0,0,47,82,0,0
2021-07-09,220731,129893,0,0,350624,445,122,0,0,0,2,0,0,7691406,3388978,0,0,11080370,7896,1500,0,0,139,100,0,0,43482,40911,0,0,155296,85388,0,0,21935,3446,0,0,0,0,0,0,0,0,0,18,148,0,0
2021-07-10,219799,116809,0,0,336608,480,146,0,0,3,4,0,0,7911205,3505787,0,0,11416978,8376,1646,0,0,142,104,0,0,51616,49664,0,0,149698,63603,0,0,18470,3510,0,0,0,0,0,0,0,0,0,15,32,0,0
2021-07-11,194791,103473,0,0,298264,379,102,0,0,2,2,0,0,8105996,3609260,0,0,11715242,8755,1748,0,0,144,106,0,0,50729,37540,0,0,125676,62458,0,0,18380,3439,0,0,0,0,0,0,0,0,0,6,36,0,0
2021-07-12,271954,163119,0,0,435073,513,225,0,0,0,2,0,0,8377950,3772379,0,0,12150315,9268,1973,0,0,144,108,0,0,74433,46050,0,0,176306,113592,0,0,21112,3427,0,0,0,0,0,0,0,0,0,103,50,0,0
2021-07-13,268588,171491,0,0,440079,590,296,0,0,3,1,0,0,8646538,3943870,0,0,12590394,9858,2269,0,0,147,109,0,0,70356,46563,0,0,179554,121357,0,0,18610,3515,0,0,0,0,0,0,0,0,0,68,56,0,0
2021-07-14,295348,164148,0,0,459496,732,241,0,0,4,0,0,0,8941886,4108018,0,0,13049890,10590,2510,0,0,151,109,0,0,82038,40021,0,0,192166,120726,0,0,21051,3351,0,0,0,0,0,0,0,0,0,93,50,0,0
2021-07-15,317864,161382,0,0,479246,674,197,0,0,1,1,0,0,9259750,4269400,0,0,13529136,11264,2707,0,0,152,110,0,0,101666,36299,0,0,192699,125031,0,0,23373,32,0,0,0,0,0,0,0,0,0,126,20,0,0
2021-07-16,283897,134276,0,0,418173,840,185,0,0,3,1,0,0,9543647,4403676,0,0,13947309,12104,2892,0,0,155,111,0,0,95905,32106,0,0,165224,102081,0,0,22591,65,0,0,0,0,0,0,0,0,0,177,24,0,0
2021-07-17,264790,132874,0,0,397664,1146,262,0,0,6,0,0,0,9808437,4536550,0,0,14344973,13250,3154,0,0,161,111,0,0,97057,35289,0,0,148764,87992,0,0,18619,9410,0,0,0,0,0,0,0,0,0,350,183,0,0
2021-07-18,252607,104210,0,0,356817,801,163,0,0,1,0,0,0,10061044,4640760,0,0,14701790,14051,3317,0,0,162,111,0,0,98603,24924,0,0,134481,69612,0,0,19262,9608,0,0,0,0,0,0,0,0,0,261,66,0,0
2021-07-19,288816,154643,0,0,443459,647,251,0,0,6,1,0,0,10349860,4795403,0,0,15145249,14698,3568,0,0,168,112,0,0,129715,39130,0,0,137517,105155,0,0,21494,10180,0,0,0,0,0,0,0,0,0,90,178,0,0
2021-07-20,208545,103524,0,0,312069,321,152,0,0,2,2,0,0,10558406,4898927,0,0,15457318,15019,3720,0,0,170,114,0,0,71624,11720,0,0,118058,81589,0,0,18815,10190,0,0,0,0,0,0,1,0,0,48,24,0,0
2021-07-21,289117,170654,0,0,459771,821,234,0,0,4,16,0,0,10847523,5069581,0,0,15917089,15840,3954,0,0,174,130,0,0,124186,32543,0,0,144492,127783,0,0,20154,10317,0,0,0,0,0,0,0,0,0,285,11,0,0
2021-07-22,343444,176939,0,0,520383,732,231,0,0,4,4,0,0,11190967,5246520,0,0,16437472,16572,4185,0,0,178,134,0,0,170561,33412,0,0,152257,132811,0,0,20594,10694,0,0,1,0,0,0,0,0,0,31,22,0,0
2021-07-23,314682,164680,0,0,479362,679,313,0,0,5,0,0,0,11505649,5411200,0,0,16916834,17251,4498,0,0,183,134,0,0,148835,31856,0,0,146081,122095,0,0,19729,10670,0,0,0,0,0,0,0,0,0,37,59,0,0
2021-07-24,296001,137686,0,0,433687,1188,214,0,0,6,0,0,0,11801650,5548886,0,0,17350521,18439,4712,0,0,189,134,0,0,148713,26968,0,0,129676,101520,0,0,17564,9136,0,0,0,0,0,0,0,0,0,48,62,0,0
2021-07-25,292504,125129,0,0,417633,967,143,0,0,6,1,0,0,12094154,5674015,0,0,17768154,19406,4855,0,0,195,135,0,0,138204,26966,0,0,136141,87759,0,0,18126,10321,0,0,0,0,0,0,0,0,0,33,83,0,0
2021-07-26,342822,195767,0,0,538589,800,258,0,0,9,3,0,0,12436976,5869782,0,0,18306743,20206,5113,0,0,204,138,0,0,191794,35659,0,0,132789,147098,0,0,18174,12964,0,0,0,0,0,0,0,0,0,65,46,0,0
2021-07-27,366629,206013,0,0,572642,945,231,0,0,8,1,0,0,12803605,6075795,0,0,18879385,21151,5344,0,0,212,139,0,0,214296,38742,0,0,133881,154257,0,0,18349,12988,0,0,0,0,0,0,0,0,0,103,26,0,0
2021-07-28,375539,207338,0,0,582877,953,251,0,0,7,0,0,0,13179146,6283133,0,0,19462262,22104,5595,0,0,219,139,0,0,206136,39053,0,0,157191,154671,0,0,12105,13589,0,0,0,0,0,0,2,0,0,107,23,0,0
2021-07-29,363169,218722,0,0,581891,1014,240,0,0,12,3,0,0,13542319,6501855,0,0,20044153,23119,5835,0,0,231,142,0,0,212971,42104,0,0,136296,163456,0,0,13848,13113,0,0,0,0,0,0,4,0,0,54,45,0,0
2021-07-30,333161,203146,0,0,536307,976,362,0,0,11,0,0,0,13875480,6705001,0,0,20580460,24095,6197,0,0,242,142,0,0,168978,42860,0,0,149018,147219,0,0,15070,13051,0,0,1,0,0,0,0,0,0,94,16,0,0
2021-07-31,336687,207708,0,0,544395,1145,385,0,0,18,3,0,0,14212169,6912709,0,0,21124855,25240,6582,0,0,260,145,0,0,170754,49431,0,0,151031,145341,0,0,14395,12910,0,0,0,0,0,0,2,0,0,507,24,0,0
2021-08-01,310621,185681,0,0,496302,747,315,0,0,9,1,0,0,14522792,7098390,0,0,21621157,25987,6897,0,0,269,146,0,0,156431,48814,0,0,141429,123966,0,0,12710,12885,0,0,0,0,0,0,2,0,0,51,14,0,0
