date,state,district,partial_malay,full_malay,booster_malay,partial_chinese,full_chinese,booster_chinese,partial_indian,full_indian,booster_indian,partial_bumi,full_bumi,booster_bumi,partial_other,full_other,booster_other,partial_missing,full_missing,booster_missing
2021-10-08,Sarawak,Sri Aman,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2021-10-08,Sarawak,Subis,0,1,0,0,0,0,0,0,0,5,6,0,4,5,0,0,0,0
2021-10-08,Sarawak,Tanjung Manis,1,0,0,0,0,0,0,0,0,3,1,0,2,8,0,0,0,0
2021-10-08,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2021-10-08,Sarawak,Tebedu,0,3,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0
2021-10-08,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,54,5,0,0,2,0,0,0,0
2021-10-08,Selangor,Gombak,3112,760,0,630,175,0,517,264,0,39,9,0,182,191,0,4,34,0
2021-10-08,Selangor,Hulu Langat,3632,402,0,347,66,0,206,48,0,36,4,0,141,52,0,7,17,0
2021-10-08,Selangor,Hulu Selangor,62,28,0,3,0,0,10,6,0,2,0,0,14,10,0,0,1,0
2021-10-08,Selangor,Klang,4114,429,0,2441,101,0,785,153,0,41,19,0,192,807,0,4,24,0
2021-10-08,Selangor,Kuala Langat,1212,104,0,619,18,0,282,13,0,100,5,0,42,29,0,1,18,0
2021-10-08,Selangor,Kuala Selangor,108,123,0,6,15,0,13,24,0,0,1,0,89,225,0,1,3,0
2021-10-08,Selangor,Petaling,1735,724,0,645,196,4,341,224,1,22,43,0,143,602,0,76,158,0
2021-10-08,Selangor,Sabak Bernam,143,88,0,22,11,0,3,3,0,0,1,0,37,48,0,0,0,0
2021-10-08,Selangor,Sepang,1178,349,0,747,309,0,123,81,0,11,11,0,186,175,0,3,4,0
2021-10-08,Terengganu,Besut,2092,1149,0,16,8,0,1,0,0,0,0,0,8,12,0,4,0,0
2021-10-08,Terengganu,Dungun,0,656,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0
2021-10-08,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-08,Terengganu,Kemaman,14,0,0,9,1,0,0,0,0,0,0,0,9,0,0,2,1,0
2021-10-08,Terengganu,Kuala Nerus,9,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-10-08,Terengganu,Kuala Terengganu,6,46,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0
2021-10-08,Terengganu,Marang,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-08,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-08,W.P. Kuala Lumpur,Kuala Lumpur,5641,830,192,1685,432,13,567,186,20,44,30,292,1053,264,5,41,55,76
2021-10-08,W.P. Labuan,Labuan,8,25,0,2,1,0,1,2,0,14,21,0,22,35,0,0,0,0
2021-10-08,W.P. Putrajaya,Putrajaya,786,89,0,9,15,0,5,11,0,4,1,0,15,32,0,0,0,0
2021-10-09,Johor,Batu Pahat,1,3,0,14,91,0,0,1,0,1,0,0,10,10,0,3,8,0
2021-10-09,Johor,Johor Bahru,860,5928,0,424,2236,1,241,1104,0,124,490,0,200,2805,0,39,89,0
2021-10-09,Johor,Kluang,739,157,0,80,28,0,59,40,0,5,2,0,3,221,0,2,2,0
2021-10-09,Johor,Kota Tinggi,143,297,0,3,7,0,3,23,0,7,10,0,110,362,0,1,3,0
2021-10-09,Johor,Kulai,416,101,0,110,56,0,139,40,0,18,8,0,302,157,0,1,6,0
2021-10-09,Johor,Mersing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Johor,Muar,28,3728,0,10,270,0,0,81,0,1,24,0,46,185,0,4,52,0
2021-10-09,Johor,Pontian,355,635,0,71,31,0,2,3,0,0,3,0,3,51,0,3,2,0
2021-10-09,Johor,Segamat,43,39,0,12,15,0,9,13,0,0,0,0,4,148,0,0,4,0
2021-10-09,Johor,Tangkak,32,44,0,11,10,0,5,8,0,1,1,0,30,45,0,1,1,0
2021-10-09,Kedah,Baling,0,220,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0
2021-10-09,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Kedah,Kota Setar,278,419,0,39,52,1,3,12,0,0,0,0,14,64,0,19,34,0
2021-10-09,Kedah,Kuala Muda,0,687,0,0,18,0,0,10,0,0,1,0,0,20,0,0,0,0
2021-10-09,Kedah,Kubang Pasu,99,120,0,3,2,0,1,2,0,0,0,0,7,31,0,2,0,0
2021-10-09,Kedah,Kulim,161,699,0,14,60,0,21,131,0,0,6,0,13,246,0,16,52,0
2021-10-09,Kedah,Langkawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Kedah,Padang Terap,0,319,0,0,7,0,0,2,0,0,0,0,0,104,0,0,0,0
2021-10-09,Kedah,Pendang,120,200,0,2,4,0,0,1,0,0,1,0,3,15,0,4,2,0
2021-10-09,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Kedah,Sik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Kedah,Yan,9,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-10-09,Kelantan,Bachok,148,448,0,1,0,0,0,0,0,0,1,0,4,11,0,0,0,0
2021-10-09,Kelantan,Gua Musang,9,1,0,0,0,0,0,0,0,0,0,0,18,41,0,2,0,0
2021-10-09,Kelantan,Jeli,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
2021-10-09,Kelantan,Kota Bharu,174,310,0,7,4,0,1,1,0,0,3,0,2,24,0,9,4,0
2021-10-09,Kelantan,Kuala Krai,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2021-10-09,Kelantan,Machang,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Kelantan,Pasir Mas,59,40,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2021-10-09,Kelantan,Pasir Puteh,26,22,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0
2021-10-09,Kelantan,Tanah Merah,1,14,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0
2021-10-09,Kelantan,Tumpat,70,63,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Melaka,Alor Gajah,47,482,0,6,76,0,3,39,0,0,1,0,1,14,0,0,0,0
2021-10-09,Melaka,Jasin,0,305,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0
2021-10-09,Melaka,Melaka Tengah,210,253,0,75,63,0,19,23,0,4,5,0,88,112,0,5,3,0
2021-10-09,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Negeri Sembilan,Jempol,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2021-10-09,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Negeri Sembilan,Port Dickson,105,1,0,13,2,0,27,1,0,5,0,0,0,0,0,0,0,0
2021-10-09,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Negeri Sembilan,Seremban,596,86,0,723,16,0,237,30,0,0,4,0,24,49,0,2,2,0
2021-10-09,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Pahang,Bentong,0,2,0,0,0,0,1,1,0,0,3,0,10,2,0,0,2,0
2021-10-09,Pahang,Bera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-10-09,Pahang,Cameron Highlands,1,1,0,0,1,0,0,1,0,0,1,0,2,528,0,4,19,0
2021-10-09,Pahang,Jerantut,281,98,0,1,2,0,0,4,0,0,2,0,1,135,0,0,2,0
2021-10-09,Pahang,Kuantan,227,1170,0,16,83,0,7,49,0,57,32,0,97,1297,0,8,13,0
2021-10-09,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-09,Pahang,Maran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-10-09,Pahang,Pekan,3,0,0,0,2,0,0,0,0,132,441,0,9,32,0,1,0,0
2021-10-09,Pahang,Raub,0,16,0,0,39,0,0,2,0,0,13,0,0,885,0,0,1,0
2021-10-09,Pahang,Rompin,8,106,0,0,1,0,0,0,0,9,9,0,2,90,0,0,0,0
2021-10-09,Pahang,Temerloh,68,93,0,12,31,0,9,15,0,82,39,0,23,63,0,0,1,0
2021-10-09,Perak,Bagan Datuk,0,34,0,0,4,0,0,14,0,0,0,0,0,175,0,0,0,0
2021-10-09,Perak,Batang Padang,300,39,0,41,3,0,34,8,0,312,20,0,30,199,0,0,1,0
2021-10-09,Perak,Hilir Perak,838,43,0,1,9,0,18,22,0,1,3,0,174,446,0,1,15,0
2021-10-09,Perak,Hulu Perak,8,25,0,3,2,0,0,1,0,52,35,0,0,3,0,0,0,0
2021-10-09,Perak,Kampar,37,41,0,4,18,0,0,11,0,13,7,0,10,148,0,1,12,0
2021-10-09,Perak,Kerian,116,1369,0,12,158,0,11,69,0,0,0,0,12,134,0,0,0,0
2021-10-09,Perak,Kinta,195,2644,0,119,928,0,59,811,0,9,90,0,108,676,0,19,86,0
2021-10-09,Perak,Kuala Kangsar,457,666,0,124,177,0,201,182,0,7,12,0,15,190,0,7,5,0
2021-10-09,Perak,Larut Dan Matang,1315,1320,0,129,116,0,50,42,0,0,1,0,48,187,0,4,3,0
2021-10-09,Perak,Manjung,11,654,0,46,258,0,2,236,0,0,13,0,47,1086,0,12,38,0
2021-10-09,Perak,Muallim,0,4,0,0,1,0,0,4,0,1,5,0,1,19,0,0,0,0
2021-10-09,Perak,Perak Tengah,0,381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
2021-10-09,Perlis,Perlis,125,122,0,6,3,0,1,0,0,0,0,0,8,1,0,24,3,0
2021-10-09,Pulau Pinang,Barat Daya,189,60,0,106,13,0,28,11,0,1,3,0,26,207,0,0,2,0
2021-10-09,Pulau Pinang,Seberang Perai Selatan,203,123,0,200,46,0,69,49,0,1,4,0,45,604,0,12,27,0
2021-10-09,Pulau Pinang,Seberang Perai Tengah,346,554,0,159,122,0,66,205,0,0,18,0,160,875,0,13,101,0
2021-10-09,Pulau Pinang,Seberang Perai Utara,285,1387,0,44,251,0,16,387,0,1,5,0,54,277,0,7,16,0
2021-10-09,Pulau Pinang,Timur Laut,131,2184,0,143,1770,0,31,433,0,1,51,0,65,1543,0,0,12,0
2021-10-09,Sabah,Beaufort,0,3,0,1,1,0,0,0,0,13,21,0,19,50,0,2,6,0
2021-10-09,Sabah,Beluran,0,11,0,0,4,0,0,0,0,7,377,0,29,379,0,535,554,0
2021-10-09,Sabah,Keningau,1,6,0,3,12,0,0,1,0,50,769,0,56,582,0,0,1,0
2021-10-09,Sabah,Kinabatangan,3,9,0,0,2,0,0,0,0,26,223,0,391,1216,0,2,5,0
2021-10-09,Sabah,Kota Belud,2,1,0,0,0,0,0,0,0,126,341,0,21,23,0,0,4,0
2021-10-09,Sabah,Kota Kinabalu,8,250,0,53,787,0,2,14,0,270,2568,0,519,1280,0,0,6,0
2021-10-09,Sabah,Kota Marudu,0,8,0,0,5,0,0,0,0,78,562,0,0,32,0,1,0,0
2021-10-09,Sabah,Kuala Penyu,0,6,0,0,3,0,0,0,0,5,144,0,0,5,0,0,0,0
2021-10-09,Sabah,Kudat,2,8,0,5,24,0,0,1,0,69,572,1,53,70,0,16,0,0
2021-10-09,Sabah,Kunak,2,4,0,0,4,0,0,1,0,26,310,0,53,280,0,0,3,0
2021-10-09,Sabah,Lahad Datu,10,87,0,7,128,0,1,8,0,139,1306,0,753,2125,0,3,15,0
2021-10-09,Sabah,Nabawan,0,0,0,0,0,0,0,0,0,62,23,0,1,3,0,0,0,0
2021-10-09,Sabah,Papar,0,41,0,1,9,0,0,8,0,76,1873,0,13,197,0,0,5,0
2021-10-09,Sabah,Penampang,4,46,0,5,343,0,0,10,0,70,1555,0,59,400,0,1,3,0
2021-10-09,Sabah,Pitas,0,1,0,0,0,0,0,0,0,101,922,0,21,73,0,0,3,0
2021-10-09,Sabah,Putatan,6,90,0,2,16,0,0,5,0,46,524,0,40,259,0,0,0,0
2021-10-09,Sabah,Ranau,0,7,0,0,4,0,0,0,0,70,1106,0,9,56,0,0,3,0
2021-10-09,Sabah,Sandakan,22,143,0,24,323,0,3,17,0,431,2227,0,537,1953,0,9,39,0
2021-10-09,Sabah,Semporna,1,2,0,0,8,0,0,1,0,148,319,0,432,913,0,1,3,0
2021-10-09,Sabah,Sipitang,1,6,0,0,2,0,0,0,0,11,199,0,1,9,0,0,0,0
2021-10-09,Sabah,Tambunan,0,2,0,0,0,0,0,2,0,19,741,0,1,5,0,0,0,0
2021-10-09,Sabah,Tawau,11,172,0,7,327,0,2,5,0,71,1811,0,394,5434,0,1,34,0
2021-10-09,Sabah,Telupid,0,4,0,0,3,0,0,0,0,5,227,0,20,115,0,0,4,0
2021-10-09,Sabah,Tenom,2,12,0,0,6,0,0,0,0,25,318,0,4,108,0,0,2,0
2021-10-09,Sabah,Tongod,0,0,0,0,0,0,0,0,0,19,23,0,10,10,0,0,0,0
2021-10-09,Sabah,Tuaran,0,16,0,2,15,0,0,2,0,82,1231,0,29,145,0,0,0,0
2021-10-09,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Bau,3,6,0,3,8,0,0,0,0,25,47,0,9,11,0,0,0,0
2021-10-09,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Beluru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Betong,164,9,0,21,0,0,0,0,0,246,7,0,5,0,0,0,0,0
2021-10-09,Sarawak,Bintulu,3,19,0,0,8,0,0,1,0,5,30,0,3,75,0,0,1,0
2021-10-09,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Julau,1,1,0,0,2,0,0,0,0,25,49,0,0,0,0,4,13,0
2021-10-09,Sarawak,Kabong,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Kapit,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2021-10-09,Sarawak,Kuching,1132,175,0,141,217,0,1,2,0,334,153,0,3,4,0,0,2,0
2021-10-09,Sarawak,Lawas,28,2,0,2,0,0,0,0,0,53,3,0,6,0,0,1,0,0
2021-10-09,Sarawak,Limbang,0,37,0,0,9,0,0,0,0,0,78,0,0,1,0,0,0,0
2021-10-09,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Lundu,0,0,0,1,1,0,0,0,0,7,1,0,0,0,0,0,0,0
2021-10-09,Sarawak,Maradong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Miri,95,88,0,157,77,0,0,0,0,305,225,0,32,5,0,1,3,0
2021-10-09,Sarawak,Mukah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Pakan,0,0,0,1,0,0,0,0,0,21,74,0,0,0,0,0,0,0
2021-10-09,Sarawak,Pusa,9,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
2021-10-09,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Saratok,74,8,0,1,3,0,0,0,0,5,26,0,0,0,0,0,0,0
2021-10-09,Sarawak,Sarikei,1,15,0,0,280,0,0,0,0,0,72,0,0,0,0,0,0,0
2021-10-09,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Serian,63,44,0,30,41,0,0,2,0,171,241,0,7,4,0,0,1,0
2021-10-09,Sarawak,Sibu,0,34,0,2,111,0,0,0,0,0,171,0,0,12,0,0,1,0
2021-10-09,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Sri Aman,5,35,0,1,4,0,0,0,0,7,68,0,0,0,0,0,1,0
2021-10-09,Sarawak,Subis,18,3,0,1,1,0,0,0,0,10,57,0,0,0,0,0,0,0
2021-10-09,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,12,43,0,0,10,0,0,1,0
2021-10-09,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2021-10-09,Selangor,Gombak,23,100,0,2,15,0,1,12,0,1,2,0,14,18,0,44,50,0
2021-10-09,Selangor,Hulu Langat,2125,171,1,1268,39,2,399,24,1,44,3,0,38,34,0,4,10,1
2021-10-09,Selangor,Hulu Selangor,2,73,0,0,0,0,0,7,0,0,0,0,0,19,0,0,0,0
2021-10-09,Selangor,Klang,16,1652,0,15,367,0,1,428,0,0,66,0,42,788,0,2,41,0
2021-10-09,Selangor,Kuala Langat,1632,29,0,141,3,0,341,6,0,12,0,0,23,19,0,1,22,0
2021-10-09,Selangor,Kuala Selangor,5,19,0,0,0,0,1,2,0,0,0,0,2,10,0,1,1,0
2021-10-09,Selangor,Petaling,90,75,3,136,35,8,19,68,1,0,1,0,58,163,1,69,377,0
2021-10-09,Selangor,Sabak Bernam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Selangor,Sepang,729,401,0,957,339,0,105,74,0,9,7,0,78,180,0,4,0,0
2021-10-09,Terengganu,Besut,2498,1594,0,20,1,0,0,0,0,0,0,0,0,29,0,1,0,0
2021-10-09,Terengganu,Dungun,0,710,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0
2021-10-09,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,Terengganu,Kemaman,1,1083,0,0,1,0,0,0,0,0,0,0,1,17,0,0,5,0
2021-10-09,Terengganu,Kuala Nerus,16,46,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2021-10-09,Terengganu,Kuala Terengganu,10,254,0,2,0,0,0,0,0,0,0,0,5,16,0,2,1,0
2021-10-09,Terengganu,Marang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
2021-10-09,Terengganu,Setiu,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,W.P. Kuala Lumpur,Kuala Lumpur,2750,679,0,804,327,1,235,79,0,28,21,0,394,151,0,36,48,0
2021-10-09,W.P. Labuan,Labuan,4,116,0,0,39,0,0,1,0,6,187,0,13,77,0,0,1,0
2021-10-09,W.P. Putrajaya,Putrajaya,13,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2021-10-10,Johor,Batu Pahat,427,157,0,52,69,0,5,6,0,2,2,0,35,65,0,5,1,0
2021-10-10,Johor,Johor Bahru,674,6179,0,172,2223,0,71,1042,0,45,694,0,185,3530,0,70,137,0
2021-10-10,Johor,Kluang,672,118,0,380,44,0,105,39,0,16,14,0,85,81,0,3,1,0
2021-10-10,Johor,Kota Tinggi,146,487,0,6,4,0,5,17,0,3,2,0,38,75,0,1,0,0
2021-10-10,Johor,Kulai,133,477,0,54,154,0,53,75,0,3,10,0,70,216,0,2,7,0
2021-10-10,Johor,Mersing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Johor,Muar,399,153,0,31,66,0,11,6,0,3,5,0,20,101,0,4,11,0
2021-10-10,Johor,Pontian,71,324,0,17,46,0,0,6,0,1,6,0,11,159,0,3,9,0
2021-10-10,Johor,Segamat,29,75,0,22,19,0,7,12,0,3,2,0,16,51,0,0,0,0
2021-10-10,Johor,Tangkak,12,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-10-10,Kedah,Baling,611,568,0,41,9,0,69,58,0,0,0,0,7,19,0,4,13,0
2021-10-10,Kedah,Bandar Baharu,36,64,0,3,10,0,0,4,0,0,0,0,0,22,0,14,1,0
2021-10-10,Kedah,Kota Setar,488,1151,0,52,83,0,15,34,0,0,1,0,38,124,0,19,67,0
2021-10-10,Kedah,Kuala Muda,117,1478,0,7,113,0,8,388,1,0,2,0,9,67,0,2,10,0
2021-10-10,Kedah,Kubang Pasu,70,268,0,1,5,0,0,6,0,0,0,0,14,66,0,0,0,0
2021-10-10,Kedah,Kulim,178,1253,0,17,139,0,23,215,0,0,3,0,18,85,0,12,44,0
2021-10-10,Kedah,Langkawi,64,63,0,1,6,0,0,1,0,0,1,0,8,10,0,0,0,0
2021-10-10,Kedah,Padang Terap,46,115,0,0,1,0,0,0,0,0,2,0,13,36,0,2,0,0
2021-10-10,Kedah,Pendang,175,895,0,2,19,0,2,7,0,0,0,0,2,59,0,3,4,0
2021-10-10,Kedah,Pokok Sena,51,86,0,0,1,0,1,0,0,0,0,0,6,42,0,1,1,0
2021-10-10,Kedah,Sik,16,253,0,0,1,0,0,0,0,0,1,0,1,105,0,0,16,0
2021-10-10,Kedah,Yan,49,97,0,0,1,0,1,2,0,0,0,0,4,8,0,0,0,0
2021-10-10,Kelantan,Bachok,203,304,0,1,0,0,0,0,0,0,0,0,2,23,0,0,2,0
2021-10-10,Kelantan,Gua Musang,34,179,0,3,5,0,0,1,0,20,19,0,44,695,0,0,3,0
2021-10-10,Kelantan,Jeli,53,562,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0
2021-10-10,Kelantan,Kecil Lojing,811,0,0,70,0,0,8,0,0,17,0,0,2,0,0,0,0,0
2021-10-10,Kelantan,Kota Bharu,473,1710,0,13,31,0,0,3,0,1,1,0,14,37,0,3,2,0
2021-10-10,Kelantan,Kuala Krai,101,522,0,0,17,0,0,5,0,0,8,0,18,61,0,0,0,0
2021-10-10,Kelantan,Machang,99,848,0,5,35,0,0,0,0,0,0,0,2,26,0,0,0,0
2021-10-10,Kelantan,Pasir Mas,116,209,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2021-10-10,Kelantan,Pasir Puteh,216,405,0,0,0,0,0,0,0,0,0,0,3,23,0,1,0,0
2021-10-10,Kelantan,Tanah Merah,418,536,0,0,8,0,0,2,0,0,0,0,21,47,0,4,0,0
2021-10-10,Kelantan,Tumpat,133,486,0,1,11,0,1,0,0,0,0,0,4,36,0,4,0,0
2021-10-10,Melaka,Alor Gajah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Melaka,Jasin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Melaka,Melaka Tengah,111,3,0,14,1,0,8,1,0,1,0,0,5,4,0,5,1,0
2021-10-10,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Negeri Sembilan,Jempol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Negeri Sembilan,Port Dickson,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Negeri Sembilan,Seremban,106,218,0,23,31,0,17,34,0,0,1,0,1,199,0,2,0,0
2021-10-10,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-10-10,Pahang,Bentong,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Pahang,Bera,3,5,0,1,0,0,0,0,0,0,0,0,2,76,0,0,13,0
2021-10-10,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2021-10-10,Pahang,Jerantut,3,2,0,1,0,0,3,2,0,0,0,0,5,1,0,0,0,0
2021-10-10,Pahang,Kuantan,71,740,0,1,55,0,2,17,0,1,8,0,14,485,0,0,2,0
2021-10-10,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Pahang,Maran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-10,Pahang,Pekan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Pahang,Raub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Pahang,Rompin,44,64,0,0,1,0,0,1,0,11,3,0,58,498,0,0,1,0
2021-10-10,Pahang,Temerloh,67,60,0,2,7,0,7,10,0,2,4,0,4,21,0,0,1,0
2021-10-10,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Perak,Batang Padang,0,0,0,0,0,0,0,0,0,185,13,0,4,0,0,2,0,0
2021-10-10,Perak,Hilir Perak,409,22,0,199,10,0,118,11,0,4,0,0,25,86,0,0,2,0
2021-10-10,Perak,Hulu Perak,2,25,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0
2021-10-10,Perak,Kampar,1,1,0,1,13,0,0,1,0,0,0,0,0,12,0,0,0,0
2021-10-10,Perak,Kerian,120,963,0,14,140,0,12,68,0,0,1,0,3,36,0,0,0,0
2021-10-10,Perak,Kinta,178,2709,0,54,1048,0,48,487,0,13,23,0,58,526,0,9,62,0
2021-10-10,Perak,Kuala Kangsar,54,512,0,11,122,0,16,69,0,138,551,0,7,58,0,1,4,0
2021-10-10,Perak,Larut Dan Matang,43,1796,0,1,237,0,4,218,0,0,0,0,3,75,0,0,1,0
2021-10-10,Perak,Manjung,7,364,0,7,33,0,2,41,0,0,10,0,10,783,0,23,68,0
2021-10-10,Perak,Muallim,0,7,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0
2021-10-10,Perak,Perak Tengah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,Perlis,Perlis,360,55,0,7,7,0,1,0,0,0,0,0,3,4,0,10,0,0
