date,state,beds,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,pkrc_covid,pkrc_pui,pkrc_noncovid
2021-08-04,Sarawak,7512,3,32,35,1,57,58,2915,211,0
2021-08-04,Selangor,4536,2,418,420,0,426,426,2702,8,0
2021-08-04,Terengganu,3230,57,216,273,47,280,327,1617,219,0
2021-08-04,W.P. Labuan,251,14,0,14,2,0,2,42,3,14
2021-08-05,Johor,2942,0,504,504,0,463,463,2091,0,0
2021-08-05,Kedah,600,2,64,66,0,69,69,322,2,0
2021-08-05,Kelantan,2907,14,487,501,9,316,325,1954,52,0
2021-08-05,Melaka,1642,0,118,118,0,187,187,1188,0,0
2021-08-05,Negeri Sembilan,2104,0,207,207,0,124,124,1156,0,0
2021-08-05,Pahang,3106,8,228,236,6,352,358,2648,54,0
2021-08-05,Perak,1411,0,295,295,0,266,266,966,0,176
2021-08-05,Perlis,214,1,0,1,0,0,0,45,1,0
2021-08-05,Pulau Pinang,1851,0,73,73,0,100,100,433,0,0
2021-08-05,Sabah,5467,20,537,557,5,558,563,3451,125,0
2021-08-05,Sarawak,7456,1,142,143,0,100,100,2594,213,0
2021-08-05,Selangor,4536,2,422,424,0,422,422,2760,11,0
2021-08-05,Terengganu,3230,57,345,402,47,342,389,1621,229,0
2021-08-05,W.P. Labuan,251,0,11,11,0,1,1,46,15,0
2021-08-06,Johor,2942,0,480,480,0,331,331,2234,0,0
2021-08-06,Kedah,600,0,52,52,0,69,69,312,0,0
2021-08-06,Kelantan,2977,21,550,571,5,318,323,2127,53,0
2021-08-06,Melaka,1642,0,122,122,0,203,203,1107,0,0
2021-08-06,Negeri Sembilan,2104,0,194,194,0,167,167,1165,0,0
2021-08-06,Pahang,3106,7,273,280,8,274,282,2616,44,0
2021-08-06,Perak,1411,0,137,137,0,111,111,977,0,175
2021-08-06,Perlis,214,7,5,12,0,5,5,44,6,0
2021-08-06,Pulau Pinang,1871,0,86,86,0,100,100,433,0,0
2021-08-06,Sabah,5467,27,609,636,9,594,603,3346,136,0
2021-08-06,Sarawak,7196,2,84,86,4,78,82,2740,213,0
2021-08-06,Selangor,4536,3,503,506,0,394,394,2911,10,0
2021-08-06,Terengganu,3230,21,251,272,20,251,271,1623,231,0
2021-08-06,W.P. Labuan,251,0,8,8,5,0,5,50,4,0
2021-08-07,Johor,2942,0,430,430,0,291,291,2322,0,0
2021-08-07,Kedah,600,0,100,100,0,64,64,328,0,0
2021-08-07,Kelantan,3097,5,328,333,14,238,252,2272,61,0
2021-08-07,Melaka,1642,0,123,123,0,200,200,1030,0,0
2021-08-07,Negeri Sembilan,2104,0,171,171,0,198,198,1129,0,0
2021-08-07,Pahang,3106,9,292,301,9,382,391,2523,44,0
2021-08-07,Perak,1372,0,129,129,0,104,104,978,5,161
2021-08-07,Perlis,214,2,24,26,0,9,9,59,3,0
2021-08-07,Pulau Pinang,1871,0,111,111,0,57,57,471,0,0
2021-08-07,Sabah,5467,15,619,634,10,558,568,3356,152,0
2021-08-07,Sarawak,7196,3,113,116,2,88,90,2841,214,0
2021-08-07,Selangor,4536,0,422,422,0,342,342,2942,12,0
2021-08-07,Terengganu,3230,60,440,500,42,364,406,1696,249,0
2021-08-07,W.P. Labuan,251,0,0,0,1,0,1,43,8,0
2021-08-08,Johor,2942,0,298,298,0,335,335,2283,0,0
2021-08-08,Kedah,600,0,89,89,0,48,48,361,0,0
2021-08-08,Kelantan,3097,3,418,421,8,207,215,2483,56,0
2021-08-08,Melaka,1642,0,185,185,0,188,188,1027,0,0
2021-08-08,Negeri Sembilan,2104,0,176,176,0,204,204,1097,0,0
2021-08-08,Pahang,3173,14,279,293,1,441,442,2352,58,0
2021-08-08,Perak,1372,0,170,170,0,131,131,1007,0,174
2021-08-08,Perlis,214,0,3,3,0,4,4,58,0,0
2021-08-08,Pulau Pinang,1871,0,111,111,0,57,57,471,0,0
2021-08-08,Sabah,5667,168,646,814,25,615,640,3442,265,0
2021-08-08,Sarawak,7196,4,96,100,0,78,78,2953,227,0
2021-08-08,Selangor,4556,1,455,456,1,466,467,2952,9,0
2021-08-08,Terengganu,3230,46,253,299,77,288,365,1661,218,0
2021-08-08,W.P. Labuan,251,0,2,2,3,0,3,37,5,0
2021-08-09,Johor,2942,0,391,391,0,350,350,2323,0,0
2021-08-09,Kedah,600,0,89,89,0,48,48,361,0,0
2021-08-09,Kelantan,3097,3,280,283,8,221,229,2538,51,1
2021-08-09,Melaka,1642,0,161,161,0,230,230,1041,0,0
2021-08-09,Negeri Sembilan,2104,0,148,148,0,208,208,1030,0,0
2021-08-09,Pahang,3173,5,295,300,3,215,218,2413,60,0
2021-08-09,Perak,1377,0,214,214,0,178,178,1019,5,191
2021-08-09,Perlis,214,6,1,7,0,7,7,52,6,0
2021-08-09,Pulau Pinang,1871,0,209,209,0,81,81,649,0,0
2021-08-09,Sabah,5625,22,640,662,11,562,573,3488,134,0
2021-08-09,Sarawak,7196,3,162,165,1,131,132,2939,225,15
2021-08-09,Selangor,4556,4,433,437,2,485,487,3079,11,0
2021-08-09,Terengganu,3230,35,370,405,33,186,219,1845,220,0
2021-08-09,W.P. Labuan,251,0,2,2,0,0,0,34,5,0
2021-08-10,Johor,2942,0,567,567,0,278,278,2597,0,0
2021-08-10,Kedah,600,0,78,78,0,44,44,396,0,0
2021-08-10,Kelantan,3211,5,291,296,7,234,241,2595,49,1
2021-08-10,Melaka,1642,0,125,125,0,179,179,919,0,0
2021-08-10,Negeri Sembilan,2104,0,138,138,0,0,0,904,0,0
2021-08-10,Pahang,3173,3,284,287,10,287,297,2420,53,0
2021-08-10,Perak,1377,0,106,106,0,83,83,1030,0,182
2021-08-10,Perlis,214,5,18,23,0,5,5,68,5,0
2021-08-10,Pulau Pinang,1871,0,209,209,0,81,81,649,0,0
2021-08-10,Sabah,5598,20,592,612,13,639,652,3422,123,0
2021-08-10,Sarawak,7401,4,123,127,6,123,129,3008,388,0
2021-08-10,Selangor,4556,1,392,393,0,477,477,2996,9,0
2021-08-10,Terengganu,3230,46,299,345,90,312,402,1833,176,0
2021-08-10,W.P. Labuan,251,9,1,10,0,0,0,43,14,0
2021-08-11,Johor,2942,0,362,362,0,292,292,2619,0,0
2021-08-11,Kedah,600,0,76,76,0,65,65,400,0,0
2021-08-11,Kelantan,3381,5,231,236,6,321,327,2460,48,0
2021-08-11,Melaka,1642,0,174,174,0,119,119,948,0,0
2021-08-11,Negeri Sembilan,2104,0,96,96,0,99,99,893,0,0
2021-08-11,Pahang,3173,0,377,377,1,329,330,2477,56,0
2021-08-11,Perak,1377,0,125,125,0,176,176,963,1,184
2021-08-11,Perlis,214,0,8,8,0,2,2,74,1,0
2021-08-11,Pulau Pinang,2051,0,235,235,0,98,98,650,0,0
2021-08-11,Sabah,5955,29,633,662,15,621,636,3583,148,0
2021-08-11,Sarawak,7501,5,95,100,1,157,158,3192,255,0
2021-08-11,Selangor,4556,0,423,423,0,365,365,3108,9,0
2021-08-11,Terengganu,3230,42,256,298,58,389,447,1700,160,0
2021-08-11,W.P. Labuan,475,8,1,9,0,0,0,29,22,0
2021-08-12,Johor,3442,0,502,502,0,445,445,2657,0,0
2021-08-12,Kedah,600,0,57,57,0,55,55,389,0,0
2021-08-12,Kelantan,3381,4,182,186,15,539,554,2103,37,0
2021-08-12,Melaka,1642,0,163,163,0,0,0,976,0,0
2021-08-12,Negeri Sembilan,2104,0,157,157,0,132,132,813,0,0
2021-08-12,Pahang,3438,8,368,376,1,272,273,2606,63,0
2021-08-12,Perak,1344,0,120,120,0,141,141,892,1,153
2021-08-12,Perlis,214,2,14,16,0,0,0,97,2,0
2021-08-12,Pulau Pinang,2051,0,218,218,0,78,78,680,0,0
2021-08-12,Sabah,5955,19,698,717,12,451,463,3789,136,0
2021-08-12,Sarawak,7534,6,102,108,0,166,166,3212,250,0
2021-08-12,Selangor,4556,2,488,490,0,404,404,3150,6,0
2021-08-12,Terengganu,3230,85,335,420,35,424,459,1610,205,0
2021-08-12,W.P. Labuan,475,0,0,0,1,2,3,37,10,0
2021-08-13,Johor,3442,4,430,434,0,443,443,2552,1,7
2021-08-13,Kedah,540,0,91,91,0,83,83,384,0,0
2021-08-13,Kelantan,3381,19,334,353,9,387,396,2011,41,1
2021-08-13,Melaka,1642,0,137,137,0,149,149,624,0,0
2021-08-13,Negeri Sembilan,2104,0,149,149,0,161,161,896,0,0
2021-08-13,Pahang,3438,3,336,339,8,206,214,2688,52,0
2021-08-13,Perak,1207,0,93,93,0,109,109,760,0,96
2021-08-13,Perlis,214,7,27,34,0,18,18,105,8,0
2021-08-13,Pulau Pinang,2051,0,218,218,0,78,78,678,0,0
2021-08-13,Sabah,5955,28,727,755,9,493,502,3986,164,0
2021-08-13,Sarawak,7017,3,106,109,2,119,121,3148,262,0
2021-08-13,Selangor,4556,3,633,636,0,544,544,3312,7,0
2021-08-13,Terengganu,3230,25,356,381,49,297,346,1670,207,0
2021-08-13,W.P. Labuan,475,1,4,5,1,0,1,26,8,0
2021-08-14,Johor,1942,5,229,234,3,215,218,1434,10,0
2021-08-14,Kedah,600,0,54,54,0,30,30,349,0,0
2021-08-14,Kelantan,3381,8,364,372,8,446,454,2029,41,1
2021-08-14,Melaka,1642,0,176,176,0,141,141,999,0,0
2021-08-14,Negeri Sembilan,2104,0,108,108,0,164,164,835,0,0
2021-08-14,Pahang,3438,6,249,255,9,185,194,2536,49,0
2021-08-14,Perak,1207,0,77,77,0,83,83,666,0,92
2021-08-14,Perlis,214,3,24,27,0,14,14,114,4,0
2021-08-14,Pulau Pinang,2051,0,116,116,0,87,87,716,0,0
2021-08-14,Sabah,5955,49,683,732,9,573,582,4020,165,0
2021-08-14,Sarawak,7084,15,136,151,2,110,112,3258,307,0
2021-08-14,Selangor,4556,2,491,493,1,424,425,3357,8,0
2021-08-14,Terengganu,3230,51,307,358,41,261,302,1716,215,0
2021-08-14,W.P. Labuan,475,5,0,5,1,0,1,25,9,0
2021-08-15,Johor,1942,4,293,297,3,212,215,1504,9,0
2021-08-15,Kedah,1026,0,102,102,0,75,75,373,0,0
2021-08-15,Kelantan,3381,4,248,252,2,346,348,1948,40,0
2021-08-15,Melaka,1642,0,147,147,0,123,123,1017,0,0
2021-08-15,Negeri Sembilan,2104,0,186,186,0,155,155,862,0,0
2021-08-15,Pahang,3438,6,263,269,9,120,129,2566,49,0
2021-08-15,Perak,1207,0,130,130,0,102,102,657,0,102
2021-08-15,Perlis,214,3,7,10,0,12,12,123,3,0
2021-08-15,Pulau Pinang,2051,0,165,165,0,89,89,202,0,0
2021-08-15,Sabah,5955,11,674,685,32,532,564,4119,180,0
2021-08-15,Sarawak,7221,4,162,166,0,118,118,3392,280,0
2021-08-15,Selangor,4556,1,531,532,0,564,564,3289,7,0
2021-08-15,Terengganu,3230,29,284,313,36,313,349,1686,214,0
2021-08-15,W.P. Labuan,475,0,3,3,1,0,1,27,5,0
2021-08-16,Johor,3142,3,227,230,2,400,402,2458,12,0
2021-08-16,Kedah,1026,0,86,86,0,57,57,394,0,0
2021-08-16,Kelantan,3381,3,367,370,3,365,368,1935,40,0
2021-08-16,Negeri Sembilan,2104,0,189,189,0,160,160,887,0,0
2021-08-16,Pahang,3438,4,392,396,3,211,214,3110,71,0
2021-08-16,Perak,687,6,27,33,0,66,66,213,6,95
2021-08-16,Perlis,214,4,4,8,0,12,12,117,7,0
2021-08-16,Pulau Pinang,1861,0,181,181,0,140,140,810,0,0
2021-08-16,Sabah,5955,24,659,683,11,522,533,3942,260,0
2021-08-16,Sarawak,7631,0,83,83,0,52,52,3374,294,0
2021-08-16,Selangor,4556,0,445,445,1,457,458,3192,6,0
2021-08-16,Terengganu,3230,38,273,311,46,257,303,1701,206,0
2021-08-16,W.P. Labuan,475,2,2,4,1,1,2,29,6,0
2021-08-17,Johor,1642,4,264,268,2,266,268,1295,14,0
2021-08-17,Kedah,1026,0,63,63,0,69,69,387,0,0
2021-08-17,Kelantan,3381,24,380,404,3,209,212,2139,42,0
2021-08-17,Melaka,1642,0,151,151,0,167,167,924,0,0
2021-08-17,Negeri Sembilan,2104,0,96,96,0,158,158,822,0,0
2021-08-17,Pahang,3398,15,447,462,0,362,362,2944,70,0
2021-08-17,Perak,1367,0,144,144,0,32,32,618,0,86
2021-08-17,Perlis,214,0,9,9,0,15,15,119,4,0
2021-08-17,Pulau Pinang,1861,0,160,160,0,142,142,750,0,0
2021-08-17,Sabah,5725,17,527,544,6,440,446,3934,185,0
2021-08-17,Sarawak,7631,4,175,179,5,223,228,3398,283,0
2021-08-17,Selangor,4556,12,341,353,1,514,515,3113,6,0
2021-08-17,Terengganu,3230,37,319,356,36,243,279,1780,199,0
2021-08-17,W.P. Labuan,345,0,0,0,0,0,0,0,0,0
2021-08-18,Johor,1942,0,296,296,1,260,261,1480,13,0
2021-08-18,Kedah,1026,0,77,77,0,51,51,403,0,0
2021-08-18,Kelantan,3381,1,290,291,8,214,222,2229,36,0
2021-08-18,Melaka,1642,0,146,146,0,141,141,929,0,0
2021-08-18,Negeri Sembilan,2104,0,157,157,0,73,73,901,0,0
2021-08-18,Pahang,3648,14,416,430,5,346,351,3246,55,0
2021-08-18,Perak,1367,3,146,149,0,9,9,712,3,112
2021-08-18,Perlis,214,0,7,7,0,101,101,105,7,0
2021-08-18,Pulau Pinang,1861,0,116,116,0,127,127,802,0,0
2021-08-18,Sabah,5724,9,552,561,9,419,428,4003,180,0
2021-08-18,Sarawak,7821,7,109,116,5,108,113,3301,283,0
2021-08-18,Selangor,4556,1,488,489,0,473,473,3078,8,0
2021-08-18,Terengganu,3230,33,351,384,62,333,395,1795,171,0
2021-08-18,W.P. Labuan,475,0,0,0,0,1,1,30,7,0
2021-08-19,Johor,2456,2,281,283,1,388,389,1629,13,0
2021-08-19,Kedah,1026,0,76,76,0,69,69,411,0,0
2021-08-19,Kelantan,3404,4,274,278,2,230,232,2270,38,0
2021-08-19,Melaka,1642,0,111,111,0,144,144,896,0,0
2021-08-19,Negeri Sembilan,2104,0,86,86,0,135,135,845,0,0
2021-08-19,Pahang,3648,6,323,329,9,339,348,2984,23,0
2021-08-19,Perak,1370,0,116,116,0,31,31,746,0,97
2021-08-19,Perlis,232,3,31,34,0,13,13,125,5,0
2021-08-19,Pulau Pinang,1628,0,128,128,0,133,133,658,0,0
2021-08-19,Sabah,5124,11,509,520,15,644,659,3886,231,0
2021-08-19,Sarawak,7671,6,161,167,2,127,129,3319,310,0
2021-08-19,Selangor,4556,0,447,447,0,538,538,3118,6,0
2021-08-19,Terengganu,3230,59,292,351,35,349,384,1425,168,0
2021-08-19,W.P. Labuan,441,0,2,2,0,0,0,24,7,0
2021-08-20,Johor,2456,0,342,342,6,281,287,1679,7,0
2021-08-20,Kedah,1026,0,74,74,0,60,60,425,0,0
2021-08-20,Kelantan,3361,4,335,339,0,209,209,2410,40,0
2021-08-20,Melaka,1642,0,92,92,0,109,109,872,0,0
2021-08-20,Negeri Sembilan,2104,0,184,184,0,139,139,884,0,0
2021-08-20,Pahang,3648,8,498,506,2,324,326,3451,24,0
2021-08-20,Perak,1330,0,97,97,0,44,44,745,0,93
2021-08-20,Perlis,232,2,6,8,0,15,15,123,7,0
2021-08-20,Pulau Pinang,1628,0,180,180,0,152,152,756,0,0
2021-08-20,Sabah,5112,27,448,475,18,508,526,3740,172,0
2021-08-20,Sarawak,7671,1,95,96,1,124,125,3447,287,0
2021-08-20,Selangor,4556,0,482,482,0,668,668,2971,4,0
2021-08-20,Terengganu,3230,65,317,382,39,299,338,1633,220,126
2021-08-20,W.P. Labuan,475,6,1,7,1,0,1,18,12,0
2021-08-21,Johor,2456,0,306,306,1,289,290,1687,6,0
2021-08-21,Kedah,1026,0,47,47,0,73,73,394,0,0
2021-08-21,Kelantan,3361,5,255,260,4,257,261,2430,33,0
2021-08-21,Melaka,1642,0,130,130,0,154,154,843,0,0
2021-08-21,Negeri Sembilan,2104,0,125,125,0,131,131,874,0,0
2021-08-21,Pahang,3648,5,289,294,3,277,280,3477,69,0
2021-08-21,Perak,1290,0,144,144,0,51,51,757,0,110
2021-08-21,Perlis,232,2,49,51,0,28,28,162,8,0
2021-08-21,Pulau Pinang,1628,0,125,125,0,119,119,762,0,0
2021-08-21,Sabah,5345,20,1187,1207,9,530,539,3699,174,0
2021-08-21,Sarawak,7671,2,64,66,3,84,87,3334,291,0
2021-08-21,Selangor,4556,2,490,492,2,523,525,2907,5,0
2021-08-21,Terengganu,3230,53,336,389,56,300,356,1794,217,0
2021-08-21,W.P. Labuan,475,0,1,1,0,0,0,23,6,0
2021-08-22,Johor,3517,2,429,431,2,363,365,2684,6,0
2021-08-22,Kedah,1026,0,76,76,0,83,83,374,0,0
2021-08-22,Kelantan,3361,3,255,258,1,292,293,2397,35,0
2021-08-22,Melaka,1642,0,122,122,0,0,0,834,0,0
2021-08-22,Negeri Sembilan,2104,0,76,76,0,150,150,794,0,0
2021-08-22,Pahang,3648,10,320,330,6,299,305,3524,68,0
2021-08-22,Perak,1330,0,63,63,0,21,21,762,0,99
2021-08-22,Perlis,232,7,6,13,0,9,9,157,16,0
2021-08-22,Pulau Pinang,1628,0,143,143,0,140,140,712,0,0
2021-08-22,Sabah,5345,26,361,387,8,568,576,3521,183,0
2021-08-22,Sarawak,7415,5,122,127,2,164,166,3038,348,0
2021-08-22,Selangor,4556,2,420,422,126,488,614,2768,11,0
2021-08-22,Terengganu,3230,47,290,337,38,331,369,1733,226,0
2021-08-22,W.P. Labuan,475,6,3,9,0,0,0,23,12,0
2021-08-23,Johor,3467,0,294,294,4,286,290,2638,2,0
2021-08-23,Kedah,1026,0,77,77,0,58,58,392,0,0
2021-08-23,Kelantan,3011,5,253,258,2,439,441,2003,29,0
2021-08-23,Melaka,1642,0,101,101,0,136,136,799,0,0
2021-08-23,Negeri Sembilan,2104,0,90,90,0,144,144,737,0,0
2021-08-23,Pahang,3883,9,255,264,6,272,278,3484,61,0
2021-08-23,Perak,1330,0,103,103,0,25,25,765,0,116
2021-08-23,Perlis,232,3,17,20,0,7,7,173,26,0
2021-08-23,Pulau Pinang,1628,0,70,70,0,121,121,619,0,0
2021-08-23,Sabah,5299,45,484,529,4,513,517,3419,207,0
2021-08-23,Sarawak,7974,3,144,147,1,126,127,3474,396,0
2021-08-23,Selangor,4556,1,378,379,0,414,414,2695,69,0
2021-08-23,Terengganu,3230,37,342,379,50,287,337,1788,213,0
2021-08-23,W.P. Labuan,475,0,8,8,0,0,0,30,10,0
2021-08-24,Johor,3447,1,437,438,0,429,429,2587,3,0
2021-08-24,Kedah,1026,0,72,72,0,71,71,392,0,0
2021-08-24,Kelantan,3261,3,281,284,1,295,296,2242,32,0
2021-08-24,Melaka,1642,0,102,102,0,81,81,815,0,0
2021-08-24,Negeri Sembilan,2104,0,69,69,0,123,123,677,0,0
2021-08-24,Pahang,3883,9,269,278,5,316,321,3401,70,0
2021-08-24,Perak,1330,0,88,88,0,3,3,757,0,97
2021-08-24,Perlis,232,3,26,29,0,25,25,177,1,0
2021-08-24,Pulau Pinang,1644,0,72,72,0,102,102,657,0,0
2021-08-24,Sabah,5299,15,432,447,42,526,568,3317,182,0
2021-08-24,Sarawak,7562,0,94,94,0,115,115,3570,372,0
2021-08-24,Selangor,4506,5,385,390,1,478,479,2616,12,0
2021-08-24,Terengganu,3230,40,311,351,36,247,283,1852,217,0
2021-08-24,W.P. Labuan,475,0,3,3,0,0,0,31,7,0
2021-08-25,Johor,2156,2,331,333,1,320,321,1591,4,0
2021-08-25,Kedah,1026,0,68,68,0,76,76,376,0,0
2021-08-25,Kelantan,3261,1,309,310,7,423,430,2148,26,0
2021-08-25,Melaka,1642,0,0,0,0,0,0,804,0,0
2021-08-25,Negeri Sembilan,2104,0,53,53,0,53,53,658,0,0
2021-08-25,Pahang,3883,14,211,225,3,500,503,3496,78,0
2021-08-25,Perak,1330,0,95,95,0,3,3,767,0,86
2021-08-25,Perlis,232,2,28,30,0,22,22,192,3,0
2021-08-25,Pulau Pinang,1644,0,138,138,0,103,103,653,0,0
2021-08-25,Sabah,5299,14,485,499,3,424,427,3350,169,0
2021-08-25,Sarawak,7326,2,151,153,6,168,174,3831,424,0
2021-08-25,Selangor,4506,2,456,458,0,476,476,2626,56,0
2021-08-25,Terengganu,3230,40,200,240,69,284,353,1768,189,0
2021-08-25,W.P. Labuan,475,0,2,2,1,0,1,36,6,0
2021-08-26,Johor,3447,1,543,544,0,383,383,2688,5,0
2021-08-26,Kedah,1026,0,104,104,0,55,55,411,0,0
2021-08-26,Kelantan,3261,4,321,325,3,409,412,2087,28,0
2021-08-26,Melaka,1642,0,72,72,0,122,122,757,0,0
2021-08-26,Negeri Sembilan,2104,0,113,113,0,16,16,695,0,0
2021-08-26,Pahang,4265,6,314,320,9,460,469,3170,72,0
2021-08-26,Perak,1330,0,115,115,0,38,38,772,0,107
2021-08-26,Perlis,232,3,14,17,0,13,13,199,3,0
2021-08-26,Pulau Pinang,1644,0,138,138,0,92,92,641,0,0
2021-08-26,Sabah,5299,57,585,642,9,502,511,3439,203,0
2021-08-26,Sarawak,7681,3,114,117,1,153,154,3992,450,0
2021-08-26,Selangor,4446,0,489,489,1,404,405,2758,8,0
2021-08-26,Terengganu,3559,49,316,365,40,307,347,1777,198,0
2021-08-26,W.P. Labuan,475,5,3,8,1,0,1,33,10,0
2021-08-27,Johor,3539,3,595,598,1,425,426,2880,7,16
2021-08-27,Kedah,1026,0,124,124,0,75,75,455,0,0
2021-08-27,Kelantan,3341,7,283,290,4,297,301,2075,30,0
2021-08-27,Melaka,1642,0,105,105,0,103,103,759,0,0
2021-08-27,Negeri Sembilan,2104,0,104,104,0,153,153,641,0,0
2021-08-27,Pahang,4265,10,304,314,9,481,490,3015,74,0
2021-08-27,Perak,1298,0,146,146,0,6,6,736,0,69
2021-08-27,Perlis,232,4,26,30,0,24,24,214,5,0
2021-08-27,Pulau Pinang,1644,0,114,114,0,120,120,656,0,0
2021-08-27,Sabah,5299,48,530,578,49,445,494,3461,204,0
2021-08-27,Sarawak,7741,4,230,234,1,175,176,4338,486,0
2021-08-27,Selangor,4446,2,477,479,8,479,487,2817,70,0
2021-08-27,Terengganu,3559,73,368,441,50,308,358,1837,222,0
2021-08-27,W.P. Labuan,475,2,0,2,0,0,0,31,12,0
2021-08-28,Johor,3542,1,447,448,2,402,404,2931,6,5
2021-08-28,Kedah,1026,0,56,56,0,62,62,440,0,0
2021-08-28,Kelantan,3091,5,269,274,3,313,316,2078,34,0
2021-08-28,Melaka,1642,0,97,97,0,0,0,733,0,0
2021-08-28,Negeri Sembilan,2104,0,125,125,0,177,177,585,0,0
2021-08-28,Pahang,4265,25,273,298,3,311,314,3303,77,0
2021-08-28,Perak,1430,0,182,182,0,49,49,849,0,90
2021-08-28,Perlis,232,1,9,10,0,21,21,214,2,0
2021-08-28,Pulau Pinang,1424,0,124,124,0,122,122,505,0,0
2021-08-28,Sabah,5159,21,518,539,6,481,487,3438,212,0
2021-08-28,Sarawak,7741,2,157,159,0,189,189,4763,604,0
2021-08-28,Selangor,4446,4,471,475,1,464,465,2858,0,0
2021-08-28,Terengganu,3559,37,237,274,40,249,289,1805,219,0
2021-08-28,W.P. Labuan,475,0,6,6,0,0,0,36,4,0
2021-08-29,Johor,3554,0,531,531,4,480,484,2974,2,5
2021-08-29,Kedah,1026,0,81,81,0,71,71,438,0,0
2021-08-29,Kelantan,3091,3,261,264,6,265,271,2104,31,0
2021-08-29,Melaka,1642,0,57,57,0,84,84,706,0,0
2021-08-29,Negeri Sembilan,2104,0,75,75,0,75,75,581,0,0
2021-08-29,Pahang,4265,95,229,324,9,335,344,3038,83,0
2021-08-29,Perak,1430,1,68,69,0,91,91,785,1,99
2021-08-29,Perlis,232,1,4,5,0,19,19,208,3,0
2021-08-29,Pulau Pinang,1644,0,0,0,0,0,0,716,0,0
2021-08-29,Sabah,5249,16,391,407,4,411,415,3507,206,0
2021-08-29,Sarawak,7741,0,218,218,0,129,129,4960,628,0
2021-08-29,Selangor,4446,0,587,587,0,438,438,2975,12,0
2021-08-29,Terengganu,3559,44,190,234,49,296,345,1699,214,0
2021-08-29,W.P. Labuan,475,5,0,5,0,0,0,34,9,0
2021-08-30,Johor,3585,2,521,523,1,433,434,3052,3,6
2021-08-30,Kedah,1026,0,68,68,0,86,86,406,0,0
2021-08-30,Kelantan,3091,2,311,313,3,204,207,2221,30,0
2021-08-30,Melaka,1642,0,115,115,0,99,99,722,0,0
2021-08-30,Negeri Sembilan,2104,0,73,73,0,107,107,546,0,0
2021-08-30,Pahang,4265,4,299,303,4,404,408,2961,79,0
2021-08-30,Perak,1430,0,153,153,0,54,54,836,0,94
2021-08-30,Perlis,232,6,10,16,0,16,16,222,10,0
2021-08-30,Pulau Pinang,1865,0,154,154,0,149,149,823,0,0
2021-08-30,Sabah,5249,25,423,448,10,515,525,3419,181,0
2021-08-30,Sarawak,8537,6,136,142,0,106,106,5103,638,0
2021-08-30,Selangor,4446,0,379,379,1,423,424,2949,10,0
2021-08-30,Terengganu,3559,37,311,348,42,295,337,1715,209,0
2021-08-30,W.P. Labuan,475,0,3,3,1,0,1,32,6,0
2021-08-31,Johor,2385,0,362,362,1,300,301,2021,2,2
2021-08-31,Kedah,826,0,62,62,0,60,60,395,0,0
2021-08-31,Kelantan,3069,5,250,255,3,203,206,2253,29,0
2021-08-31,Melaka,1642,0,110,110,0,75,75,757,0,0
2021-08-31,Negeri Sembilan,2104,0,72,72,0,87,87,540,0,0
2021-08-31,Pahang,4265,7,383,390,5,289,294,2683,438,0
2021-08-31,Perak,1430,0,130,130,0,29,29,852,0,101
2021-08-31,Perlis,232,0,7,7,0,21,21,207,3,0
2021-08-31,Pulau Pinang,1865,0,130,130,0,123,123,804,0,0
2021-08-31,Sabah,5249,11,360,371,4,462,466,3349,205,0
2021-08-31,Sarawak,8667,2,108,110,2,138,140,5274,629,0
2021-08-31,Selangor,4124,2,364,366,0,447,447,2897,0,0
2021-08-31,Terengganu,3559,49,263,312,31,247,278,1731,227,0
2021-08-31,W.P. Labuan,475,5,3,8,0,0,0,27,11,0
2021-09-01,Johor,2371,0,381,381,0,321,321,2071,2,2
2021-09-01,Kedah,826,0,88,88,0,66,66,415,0,0
2021-09-01,Kelantan,3069,2,313,315,3,269,272,2288,26,0
2021-09-01,Melaka,1642,0,96,96,0,67,67,786,0,0
2021-09-01,Negeri Sembilan,2104,0,66,66,0,38,38,566,0,0
2021-09-01,Pahang,4265,12,325,337,5,281,286,3080,87,0
2021-09-01,Perak,1430,0,57,57,0,5,5,815,0,117
2021-09-01,Perlis,244,0,1,1,0,17,17,192,3,0
2021-09-01,Pulau Pinang,1865,0,104,104,0,96,96,796,0,0
2021-09-01,Sabah,5249,23,374,397,15,406,421,3334,202,0
2021-09-01,Sarawak,8937,6,139,145,1,115,116,5476,708,0
2021-09-01,Selangor,4124,7,529,536,2,429,431,3001,12,0
2021-09-01,Terengganu,3328,28,340,368,43,359,402,1712,212,0
2021-09-01,W.P. Labuan,475,0,3,3,0,0,0,26,11,0
2021-09-02,Johor,2352,0,417,417,1,383,384,2097,1,2
2021-09-02,Kedah,826,0,73,73,0,75,75,404,0,0
2021-09-02,Kelantan,3069,1,325,326,6,369,375,2213,21,0
2021-09-02,Melaka,1642,0,65,65,0,2,2,766,0,0
2021-09-02,Negeri Sembilan,2104,0,105,105,0,64,64,605,0,0
2021-09-02,Pahang,4265,4,248,252,11,320,331,2831,84,0
2021-09-02,Perak,1444,0,138,138,0,6,6,830,0,111
2021-09-02,Perlis,244,2,0,2,0,18,18,165,2,0
2021-09-02,Pulau Pinang,1865,0,112,112,0,116,116,756,0,0
2021-09-02,Sabah,5249,15,395,410,8,404,412,3335,167,0
