date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace
2021-09-24,14554,9,16751,194703,1079,5047,2268,7239,0,2334,1278,9269,1528,918,1416,1278,3260,2784,1884,1341,966,427,135,0,0,405,45,34,4,582
2021-09-25,13899,6,18074,190369,898,5016,1961,6922,0,2276,1176,8648,1546,904,1372,1176,3145,2658,1635,1210,901,481,164,0,3,284,72,23,24,470
2021-09-26,13104,8,20971,182375,825,4412,2036,6656,0,2128,1140,8275,1398,907,1221,1140,3074,2496,1502,1203,856,404,138,0,0,222,6,51,5,541
2021-09-27,10959,12,16430,176775,797,3709,1528,5722,0,1761,947,6804,1356,744,1017,947,2405,2065,1340,994,830,348,178,0,0,256,66,30,15,430
2021-09-28,11332,23,14160,173842,715,3802,1631,5899,0,1870,995,7107,1279,739,1131,995,2532,2180,1379,1016,786,355,138,0,3,298,0,3,56,355
2021-09-29,12434,8,17000,169152,710,3976,1662,6796,0,1896,959,7983,1448,796,1100,959,2859,2444,1490,1190,877,420,151,0,0,328,18,7,13,344
2021-09-30,12735,17,17725,164032,764,4143,1695,6897,0,2155,1134,7954,1330,860,1295,1134,2809,2429,1521,1195,816,389,125,0,0,294,24,11,3,432
2021-10-01,11889,14,15891,159932,868,3750,1504,6634,1,1985,982,7492,1293,832,1153,982,2632,2254,1443,1163,784,385,124,0,6,439,22,8,0,393
2021-10-02,10915,7,15396,155320,656,3656,1328,5931,0,1869,941,6802,1200,716,1153,941,2386,2062,1330,1024,728,348,124,0,0,194,79,1,2,380
2021-10-03,9066,12,14454,149828,388,2912,1136,5018,0,1624,832,5381,1062,659,965,832,1926,1566,1039,850,666,272,124,0,1,224,17,1,5,140
2021-10-04,8075,6,15456,142355,731,2643,1091,4341,0,1315,636,5063,979,517,798,636,1845,1493,945,780,594,291,94,0,5,73,25,8,7,613
2021-10-05,8817,14,15615,135460,619,2578,1077,5162,0,1344,681,5631,1047,544,800,681,2012,1694,1068,857,633,300,114,0,0,199,30,10,3,377
2021-10-06,9380,13,13045,131702,426,2922,1051,5407,0,1596,761,5888,1064,661,935,761,2093,1773,1102,920,630,324,110,0,2,147,35,6,2,234
2021-10-07,9890,18,12884,128614,697,3030,1147,5713,0,1665,773,6175,1215,666,999,773,2145,1887,1224,919,691,361,163,0,0,240,111,41,5,300
2021-10-08,9751,15,12724,125552,382,2940,1046,5765,0,1669,762,6038,1181,630,1039,762,2048,1960,1115,915,729,338,114,0,0,157,17,16,8,184
2021-10-09,8743,14,14422,119799,621,2603,950,5190,0,1603,720,5276,1075,638,965,720,1858,1641,965,812,597,336,142,0,0,271,105,42,0,203
2021-10-10,7373,2,10959,116130,334,2126,773,4473,1,1346,542,4511,929,551,795,542,1546,1389,851,725,555,256,118,0,1,142,48,15,3,125
2021-10-11,6709,6,10833,111925,282,1952,670,4086,1,1180,493,4087,912,467,713,493,1314,1273,839,661,523,284,105,0,5,137,28,7,0,105
2021-10-12,7276,10,10555,108550,379,2038,769,4468,1,1192,579,4507,908,507,685,579,1546,1383,909,669,523,278,107,0,10,140,20,64,0,145
2021-10-13,7950,29,10832,105588,500,2172,780,4998,0,1277,495,5006,1026,555,722,495,1730,1551,982,743,580,289,157,0,24,95,78,66,44,193
2021-10-14,8084,21,12456,101151,352,2326,705,5053,0,1414,545,5019,1047,536,878,545,1746,1497,1031,745,644,274,129,0,10,78,75,34,0,155
2021-10-15,7420,17,10145,98350,416,2179,586,4655,0,1342,423,4664,944,553,789,423,1560,1588,849,667,566,286,92,0,0,86,18,27,6,279
2021-10-16,7509,16,9531,96256,327,2152,582,4775,0,1244,468,4799,876,526,718,468,1684,1492,930,693,516,241,119,0,0,64,40,67,3,153
2021-10-17,6145,12,9231,93098,402,1795,501,3849,0,1117,365,3836,773,459,658,365,1302,1197,734,603,484,200,89,0,0,140,12,14,5,231
2021-10-18,5434,5,8435,90028,356,1443,439,3552,0,892,317,3497,700,388,504,317,1164,1131,675,527,422,194,84,0,14,45,24,34,0,239
2021-10-19,5745,12,8933,86756,219,1621,405,3719,0,947,305,3725,711,390,557,305,1243,1174,717,591,414,210,87,0,3,32,4,32,0,148
2021-10-20,5516,14,9401,82807,206,1396,369,3749,2,884,271,3590,741,386,498,271,1182,1133,711,564,447,218,76,0,0,34,19,10,0,143
2021-10-21,6210,42,7562,81395,303,1646,433,4124,7,1071,339,3949,826,438,633,339,1273,1270,809,597,527,205,94,0,6,66,19,19,0,193
2021-10-22,6630,15,7630,80324,250,1769,426,4429,6,1167,303,4252,851,476,691,303,1389,1377,829,657,522,238,91,0,9,100,4,31,0,106
2021-10-23,5828,7,9178,76911,256,1611,370,3839,8,1042,286,3711,740,428,614,286,1163,1230,765,553,451,218,71,0,6,68,12,8,0,162
2021-10-24,5666,20,6978,75541,148,1595,337,3718,16,1072,293,3543,733,446,626,293,1136,1181,681,545,437,217,79,0,7,37,10,3,0,91
2021-10-25,4782,15,7414,72839,109,1326,257,3190,9,928,227,2944,651,370,558,227,957,946,574,467,407,195,49,0,5,12,5,21,0,66
2021-10-26,5726,15,5607,72903,210,1466,300,3952,8,996,263,3656,741,414,582,263,1198,1187,677,594,457,196,88,0,0,15,1,25,0,169
2021-10-27,6148,21,7595,71390,200,1619,309,4202,18,1082,271,3940,809,459,623,271,1266,1312,787,575,499,222,88,0,5,30,3,14,0,148
2021-10-28,6377,32,6637,71075,231,1753,277,4328,19,1138,289,4081,828,456,682,289,1438,1282,768,593,480,248,100,0,2,27,26,35,1,140
2021-10-29,6060,13,7297,69779,200,1549,262,4222,27,1071,263,3905,757,425,646,263,1311,1231,774,589,458,223,76,0,3,32,18,60,0,87
2021-10-30,5854,13,6715,68860,274,1585,279,3976,14,1023,266,3779,744,416,607,266,1255,1211,749,564,449,229,66,0,0,40,10,50,0,174
2021-10-31,4979,23,6127,67675,121,1265,180,3511,23,855,194,3241,685,364,491,194,1038,1037,639,527,419,194,72,0,0,12,3,37,0,69
2021-11-01,4626,6,5299,66945,144,1188,159,3255,24,818,151,2976,646,306,512,151,988,943,607,438,384,179,83,0,0,12,26,28,0,78
2021-11-02,5071,15,5372,66596,146,1314,182,3539,36,829,175,3291,715,351,478,175,1110,1069,589,523,439,204,72,0,0,15,3,7,0,121
2021-11-03,5291,7,4947,66885,149,1365,176,3713,37,884,199,3513,643,347,537,199,1188,1146,656,523,426,150,67,0,4,39,2,8,4,92
2021-11-04,5713,32,5865,66682,162,1448,155,4057,53,1004,191,3734,734,389,615,191,1187,1258,724,565,432,216,86,0,0,19,18,18,2,105
2021-11-05,4922,10,5579,65967,154,1199,117,3561,45,824,173,3215,677,342,482,173,1087,1014,633,481,421,191,65,0,0,60,0,35,0,59
2021-11-06,4701,28,5382,65244,112,1240,116,3277,68,847,164,2999,686,352,495,164,983,977,588,451,414,204,68,0,0,0,21,9,0,82
2021-11-07,4343,9,5190,64338,124,1135,76,3072,60,711,150,2820,604,289,422,150,950,891,519,460,392,166,46,0,0,29,0,5,0,90
2021-11-08,4543,15,7348,61480,80,1141,90,3267,45,762,150,2924,667,312,450,150,936,971,565,452,428,185,54,0,1,1,3,10,2,63
2021-11-09,5403,25,5311,61520,134,1447,122,3772,62,948,208,3540,657,366,582,208,1181,1130,665,564,398,180,79,0,0,8,5,46,0,75
2021-11-10,6243,24,5068,62655,247,1481,147,4533,82,1015,207,4208,812,395,620,207,1332,1451,833,592,528,215,69,0,0,2,19,55,2,169
2021-11-11,6323,25,5337,63592,135,1599,123,4533,68,1099,245,4147,770,409,690,245,1329,1359,839,620,492,204,74,0,0,6,24,24,0,81
2021-11-12,6517,16,6026,64035,240,1565,105,4781,66,1093,246,4288,823,404,689,246,1427,1410,815,636,511,235,77,0,0,26,13,69,0,132
2021-11-13,5809,27,4712,65088,118,1409,94,4223,83,951,178,3839,810,378,573,178,1228,1237,788,586,525,215,70,0,0,2,29,28,0,59
2021-11-14,5162,11,5019,65193,106,1250,82,3771,59,904,181,3256,783,362,542,181,1030,1067,662,497,482,229,72,0,0,3,28,5,0,70
2021-11-15,5143,13,4551,65741,151,1270,65,3745,63,863,195,3381,677,340,523,195,1210,1029,624,518,431,175,71,0,0,0,2,93,5,51
2021-11-16,5413,17,6013,65095,198,1334,85,3895,99,939,220,3508,699,363,576,220,1134,1069,696,609,445,181,73,0,0,39,5,16,0,138
2021-11-17,6288,22,4743,66579,139,1459,73,4670,86,1049,225,4185,787,396,653,225,1349,1347,781,708,498,221,68,0,0,34,0,15,0,113
2021-11-18,6380,28,5760,67164,247,1535,71,4649,125,1054,241,4253,832,407,647,241,1367,1360,861,665,496,259,77,0,0,27,41,68,0,111
2021-11-19,6355,31,5031,68443,168,1642,75,4517,121,1171,228,4193,728,468,703,228,1397,1282,863,651,479,197,52,0,0,18,7,40,0,103
2021-11-20,5859,19,4970,69294,156,1479,69,4186,125,1011,251,3846,730,378,633,251,1198,1225,795,628,458,210,62,0,0,21,0,34,0,101
2021-11-21,4854,12,5525,68577,114,1143,53,3569,89,779,189,3260,604,314,465,189,1063,1065,621,511,378,158,68,0,0,14,4,8,5,83
2021-11-22,4885,18,5628,67793,228,1165,49,3578,93,806,200,3205,661,306,500,200,1048,1021,620,516,385,200,76,0,0,14,2,42,3,167
2021-11-23,5594,24,4908,68430,212,1364,75,4048,107,928,212,3760,677,339,589,212,1191,1154,779,636,435,193,49,0,23,4,6,88,0,91
2021-11-24,5755,23,5082,69060,175,1421,73,4115,146,950,227,3798,745,350,600,227,1245,1188,808,557,468,194,83,0,3,16,3,36,0,117
2021-11-25,6144,12,6602,68552,205,1486,60,4473,125,1028,245,4033,817,394,634,245,1338,1253,801,641,514,229,74,0,15,22,16,28,0,124
2021-11-26,5501,25,6664,67346,123,1319,56,4016,110,906,196,3722,661,342,564,196,1203,1175,764,580,420,185,56,0,11,8,5,52,0,47
2021-11-27,5097,17,5352,67045,165,1237,52,3697,111,817,212,3409,631,315,502,212,1064,1093,684,568,399,174,58,0,6,8,45,40,30,36
2021-11-28,4239,12,5007,66239,88,1031,32,3084,92,722,155,2818,524,272,450,155,932,840,564,482,334,143,47,0,4,6,2,30,0,46
2021-11-29,4087,21,4984,65301,182,1031,36,2935,85,692,202,2626,546,271,421,202,878,776,551,421,331,163,52,0,0,23,6,109,0,44
2021-11-30,4879,24,5168,64978,97,1124,55,3596,104,787,209,3290,583,308,479,209,1072,974,708,536,358,165,60,0,25,0,28,33,0,31
2021-12-01,5439,21,6803,63583,110,1363,53,3900,123,891,197,3668,645,338,553,197,1172,1183,767,546,387,197,61,0,25,0,8,33,0,31
2021-12-02,5806,11,7246,62099,339,1325,38,4272,171,950,304,3875,643,344,606,304,1279,1207,779,610,410,174,59,0,14,2,13,148,52,110
2021-12-03,5551,23,5301,62303,179,1312,46,4045,148,916,304,3683,626,359,557,304,1270,1154,737,522,411,167,48,0,6,0,3,104,0,66
2021-12-04,4896,18,4676,62481,159,1143,56,3529,168,830,211,3298,537,330,500,211,1120,1030,648,500,327,158,52,0,3,1,22,52,0,81
2021-12-05,4298,23,4928,61813,136,1016,38,3094,150,734,184,2866,509,281,453,184,1008,898,535,425,330,130,49,0,13,3,12,69,0,39
2021-12-06,4262,15,5894,60139,97,1034,38,3059,131,707,185,2804,542,289,418,185,952,867,560,425,352,141,49,0,10,0,2,30,0,55
2021-12-07,4965,29,4817,60251,138,1129,44,3645,147,763,229,3314,645,305,458,229,1111,1040,673,490,395,169,81,0,3,13,39,36,0,47
2021-12-08,5020,17,4525,60709,154,1160,41,3676,143,768,223,3434,575,301,467,223,1148,1042,712,532,378,154,43,0,2,3,0,32,1,116
2021-12-09,5446,20,5427,60700,367,1208,53,4032,153,840,282,3724,574,335,505,282,1300,1251,688,485,367,161,46,0,0,1,8,153,0,205
2021-12-10,5058,17,4997,60731,190,1226,41,3633,158,816,223,3410,581,311,505,223,1138,1139,671,462,356,163,62,0,3,1,12,52,0,122
2021-12-11,4626,20,4690,60642,105,1103,39,3339,145,757,192,3113,553,269,488,192,1079,1002,618,414,340,154,59,0,0,5,6,18,0,76
2021-12-12,3490,14,5399,58704,167,802,26,2530,132,522,143,2318,487,201,321,143,811,718,428,361,276,136,75,0,0,8,41,42,0,76
2021-12-13,3504,24,4401,57776,103,796,29,2570,109,551,154,2317,475,237,314,154,776,736,421,384,296,142,37,0,0,30,12,27,0,34
2021-12-14,4097,18,4301,57539,152,950,44,2965,138,633,159,2771,511,253,380,159,884,921,566,400,312,149,50,0,0,0,17,12,0,123
2021-12-15,3900,19,4552,56859,137,875,24,2857,144,562,139,2720,458,220,342,139,955,837,550,378,289,129,40,0,0,8,17,49,1,62
2021-12-16,4262,36,4985,56109,125,951,29,3110,172,624,142,2927,521,254,370,142,1011,949,572,395,343,132,46,2,0,15,1,19,0,88
2021-12-17,4362,28,5098,55329,208,963,46,3174,179,648,193,2976,490,266,382,193,1011,986,576,403,298,128,64,0,0,31,46,30,0,101
2021-12-18,4083,34,5435,53940,209,1017,23,2896,147,660,142,2757,503,271,389,142,963,882,526,386,327,134,42,0,0,12,21,4,0,172
2021-12-19,3108,37,3701,53313,88,689,22,2254,143,451,105,2152,390,182,269,105,746,696,437,273,249,119,22,0,0,18,0,22,0,48
2021-12-20,2589,46,3810,52051,34,650,21,1822,96,458,99,1659,370,196,262,99,555,555,314,235,251,85,34,2,0,10,0,5,2,15
2021-12-21,3140,58,4277,50885,47,737,25,2216,162,501,152,2054,391,183,318,152,702,662,406,284,252,106,33,0,0,1,1,25,0,20
2021-12-22,3519,100,5118,49267,79,820,28,2502,169,515,163,2369,444,212,303,163,802,774,442,351,265,149,30,6,0,4,46,9,0,14
2021-12-23,3510,95,4997,47750,59,752,17,2552,189,527,133,2387,443,235,292,133,824,739,480,344,282,113,48,5,2,20,15,2,1,14
2021-12-24,3528,103,4489,46763,94,769,26,2527,206,531,148,2409,420,210,321,148,854,772,440,343,267,111,42,0,0,35,6,8,0,45
2021-12-25,3160,156,4420,45480,71,671,13,2264,212,447,135,2131,431,190,257,135,734,649,416,332,276,121,34,0,1,17,10,16,0,27
2021-12-26,2778,129,3539,44702,58,638,12,1952,176,432,120,1855,370,180,252,120,620,578,364,293,219,114,37,0,3,1,0,4,0,50
2021-12-27,2757,147,4620,42811,88,587,15,1978,177,411,143,1854,343,148,263,143,627,597,327,303,214,103,26,5,0,14,9,5,0,55
2021-12-28,2897,192,3434,42243,51,602,15,2099,181,417,137,1957,352,167,250,137,674,611,379,293,226,85,41,2,0,22,3,6,0,18
2021-12-29,3683,239,4322,41576,104,727,19,2682,255,490,145,2530,499,192,298,145,880,815,458,377,329,124,46,9,1,3,0,5,0,86
2021-12-30,3997,366,3984,41562,87,881,19,2796,301,578,182,2674,546,222,356,182,925,834,492,423,353,153,40,0,1,9,13,2,0,62
2021-12-31,3573,343,3988,41130,141,738,19,2512,304,476,150,2495,424,175,301,150,842,817,457,379,275,113,36,3,2,9,1,4,29,93
2022-01-01,3386,346,3547,40943,211,769,16,2292,309,493,151,2296,405,195,298,151,779,734,462,321,263,108,34,8,2,9,5,4,70,113
2022-01-02,2882,333,3291,40516,103,585,18,2038,241,401,123,1980,372,144,257,123,666,643,374,297,243,97,32,2,1,2,2,16,53,27
2022-01-03,2690,300,3535,39651,55,539,20,1861,270,349,135,1816,376,151,198,135,618,550,341,307,244,100,32,15,0,1,2,9,0,28
2022-01-04,2842,332,2862,39615,33,674,14,1882,272,446,139,1875,368,154,292,139,625,555,377,318,222,109,37,4,2,1,1,16,0,9
2022-01-05,3270,252,3195,39664,61,706,15,2238,311,457,158,2197,445,174,283,158,723,726,404,344,273,137,35,6,0,2,26,4,0,23
2022-01-06,3543,364,3484,39707,111,778,19,2427,319,514,190,2387,443,197,317,190,823,765,434,365,296,114,33,21,0,2,6,7,7,68
2022-01-07,3381,319,3447,39628,72,744,17,2230,390,556,177,2249,383,213,343,177,761,705,447,336,245,96,42,5,0,23,3,4,0,37
2022-01-08,3251,299,3161,39700,103,710,17,2185,339,467,156,2200,407,160,307,156,751,738,376,335,257,120,30,6,0,10,0,10,0,77
2022-01-09,2888,323,2714,39857,52,558,15,1970,345,430,160,1945,343,155,275,160,647,609,378,311,241,84,18,0,0,30,0,4,0,18
2022-01-10,2641,338,2808,39678,73,571,18,1756,296,419,160,1709,334,157,262,160,570,510,351,278,193,91,50,0,7,9,42,0,0,15
2022-01-11,3175,272,2977,39867,171,704,18,2112,341,503,231,2080,346,180,323,231,772,640,376,292,215,101,30,3,9,28,10,52,0,69
2022-01-12,3198,303,3200,39846,164,709,27,2099,363,492,168,2151,368,171,321,168,769,690,399,293,241,96,31,7,40,6,7,49,0,55
2022-01-13,3684,321,3292,40217,150,803,17,2470,394,598,211,2482,370,209,389,211,893,812,442,335,242,95,33,5,29,33,1,38,0,44
2022-01-14,3346,267,3052,40500,158,749,23,2221,353,478,209,2301,336,186,292,209,950,666,396,289,228,83,25,0,8,14,1,99,0,36
2022-01-15,3074,319,2828,40730,134,666,12,2040,356,437,186,2112,311,164,273,186,809,644,353,306,217,74,20,23,6,8,6,69,0,22
2022-01-16,3010,263,2584,41142,292,632,15,2021,342,429,256,2048,260,162,267,256,854,612,316,266,165,71,24,0,20,18,40,183,0,31
2022-01-17,2342,180,2907,40564,199,486,14,1575,267,349,273,1473,239,118,231,273,574,440,265,194,155,66,18,20,0,4,11,151,0,13
2022-01-18,3245,274,3093,40704,388,631,15,2201,398,449,444,2033,312,159,290,444,816,604,324,289,202,86,24,0,22,7,17,297,0,45
2022-01-19,3229,239,2848,41074,457,639,18,2190,382,431,451,2095,243,167,264,451,840,621,337,297,158,64,21,0,1,0,1,415,0,40
2022-01-20,3764,522,3254,41568,514,739,26,2405,594,491,526,2388,343,178,313,526,903,683,447,355,220,91,32,0,2,1,14,378,2,117
2022-01-21,4046,489,2804,42800,672,705,27,2689,625,471,667,2525,354,175,296,667,1017,744,426,338,240,85,29,0,11,5,0,594,0,62
2022-01-22,4116,498,2858,44050,441,753,26,2639,698,556,510,2695,335,181,375,510,1053,800,461,381,242,78,15,0,3,3,2,365,7,61
2022-01-23,3856,492,2814,45078,532,748,18,2392,698,540,468,2500,332,158,382,468,1002,742,422,334,223,85,24,0,1,4,1,477,0,49
2022-01-24,3214,406,3116,45164,371,603,12,2020,579,403,462,2012,322,144,259,462,766,608,371,267,218,78,26,0,19,0,0,330,0,22
2022-01-25,4066,442,3559,45666,530,769,20,2511,766,547,588,2594,321,183,364,588,1001,766,486,341,229,75,17,0,4,3,0,452,0,71
2022-01-26,4744,429,3646,46752,632,940,27,2924,853,624,634,3160,302,178,446,634,1237,988,572,363,195,82,25,0,5,5,5,459,0,158
2022-01-27,5439,332,4409,47771,1014,973,32,3443,991,679,957,3450,331,223,456,957,1529,959,578,384,217,88,26,0,4,7,6,920,0,77
2022-01-28,5522,373,3285,49995,632,1166,21,3267,1068,810,592,3758,346,240,570,592,1689,1116,603,350,222,92,32,0,0,3,5,381,0,243
2022-01-29,5139,226,3767,51358,474,1036,29,2991,1083,737,591,3434,342,213,524,591,1485,1054,545,350,233,81,28,0,0,0,2,342,3,127
2022-01-30,4915,188,3056,53209,530,1012,31,2797,1075,704,545,3306,344,226,478,545,1409,1034,527,336,244,76,24,0,0,7,14,382,17,110
2022-01-31,4774,152,3232,54743,483,1023,28,2608,1115,749,539,3134,327,213,536,539,1296,957,543,338,231,80,16,0,0,17,8,383,1,74
2022-02-01,5566,227,3187,57110,363,1148,19,3099,1300,824,530,3811,384,277,547,530,1632,1183,600,396,244,105,35,0,2,6,4,285,3,63
2022-02-02,5736,183,3196,59638,547,1162,25,3189,1360,801,497,4054,368,270,531,497,1717,1263,660,414,245,89,34,0,0,8,12,355,3,169
2022-02-03,5720,130,3968,61383,374,1118,34,3053,1515,847,488,3981,385,295,552,488,1614,1310,641,416,251,102,32,0,0,4,14,279,4,73
2022-02-04,7234,234,5254,63350,493,1383,34,3769,2048,973,581,5105,506,325,648,581,2106,1594,914,491,335,129,42,0,2,8,5,292,33,153
2022-02-05,9117,134,6546,65910,358,1745,33,4509,2830,1306,712,6393,644,424,882,712,2632,2056,1058,647,421,178,45,0,0,38,10,235,2,73
2022-02-06,10089,143,6460,69520,474,2018,30,4994,3047,1499,858,6938,778,533,966,858,2757,2276,1170,735,502,199,77,0,5,12,22,303,0,132
