date,state,bed_icu,bed_icu_rep,bed_icu_total,bed_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid
2021-06-05,Perak,65,23,88,67,98,75,55,0,24,39,0,0
2021-06-05,Perlis,8,8,16,8,16,13,8,0,6,5,0,0
2021-06-05,Sabah,82,62,144,85,111,82,88,3,19,24,3,0
2021-06-05,Sarawak,81,94,175,106,140,84,105,1,18,34,1,0
2021-06-05,Selangor,185,139,324,250,275,150,279,3,48,176,3,14
2021-06-05,Terengganu,20,20,40,26,41,16,25,0,2,17,0,0
2021-06-05,W.P. Kuala Lumpur,89,87,176,119,143,29,125,3,25,81,3,0
2021-06-05,W.P. Labuan,5,11,16,11,14,5,15,0,5,9,0,0
2021-06-05,W.P. Putrajaya,11,9,20,8,28,6,7,0,7,5,0,0
2021-06-06,Johor,102,60,162,114,134,102,142,1,31,89,1,0
2021-06-06,Kedah,61,55,116,73,105,48,71,1,17,38,1,0
2021-06-06,Kelantan,98,46,144,56,124,28,37,0,68,21,0,0
2021-06-06,Melaka,22,70,92,70,59,7,69,0,24,14,0,0
2021-06-06,Negeri Sembilan,45,35,80,59,52,21,86,0,14,51,0,0
2021-06-06,Pahang,52,16,68,53,65,21,28,0,17,14,0,0
2021-06-06,Penang,18,40,58,43,33,28,37,0,15,24,0,0
2021-06-06,Perak,65,23,88,67,98,75,59,0,22,40,0,0
2021-06-06,Perlis,8,8,16,8,16,13,6,0,7,5,0,0
2021-06-06,Sabah,82,62,144,85,111,82,98,2,21,29,2,0
2021-06-06,Sarawak,81,94,175,106,140,84,104,1,37,35,1,0
2021-06-06,Selangor,185,139,324,250,275,150,288,3,47,170,3,5
2021-06-06,Terengganu,20,20,40,26,41,16,19,0,10,6,0,0
2021-06-06,W.P. Kuala Lumpur,89,87,176,119,143,29,122,3,32,82,3,0
2021-06-06,W.P. Labuan,5,11,16,11,14,5,15,0,5,9,0,0
2021-06-06,W.P. Putrajaya,11,9,20,8,28,6,7,0,5,5,0,0
2021-06-07,Johor,102,60,162,114,134,102,145,1,29,99,1,0
2021-06-07,Kedah,61,55,116,73,105,48,69,3,19,36,3,0
2021-06-07,Kelantan,98,46,144,56,124,28,42,0,64,21,0,0
2021-06-07,Melaka,22,70,92,70,59,7,62,0,30,14,0,0
2021-06-07,Negeri Sembilan,45,35,80,59,52,21,79,0,14,51,0,0
2021-06-07,Pahang,52,16,68,53,65,21,29,0,18,16,0,0
